region,GCAM_region_ID,year,GCAM_commodity,element,Mt_avail,Pcal_avail,kcalPerg,PcalPerMt
Pakistan,22,2021,NutsSeeds,Food,0.1194968825720763,0.48778390073333344,4.081980133993198,4.081980133993198
Pakistan,22,2021,OilCrop,Food,0.07170832213589638,0.3075341957333334,4.2886820744531855,4.2886820744531855
Pakistan,22,2021,OilPalm,Food,4.163852005566027,9.6055607334666675,2.3068929252592163,2.3068929252592163
Pakistan,22,2021,OtherGrain,Food,0.1852701295387142,0.6730753329333333,3.632940369875906,3.632940369875906
Pakistan,22,2021,OtherMeat_Fish,Food,1.0072223872918369,2.2643879919,2.2481509748689756,2.2481509748689756
Pakistan,22,2021,Pork,Food,2.538676276677231e-5,7.376270000000002e-5,2.905557541056199,2.905557541056199
Pakistan,22,2021,Poultry,Food,2.6684494438184805,3.4798139495999996,1.30405841402057,1.30405841402057
Pakistan,22,2021,Rice,Food,4.272320279008876,11.2731803906,2.6386552632742304,2.6386552632742304
Pakistan,22,2021,RootTuber,Food,4.792452760542371,3.1576920205666665,0.6588885020557416,0.6588885020557416
Pakistan,22,2021,SheepGoat,Food,0.591133345655486,0.8955232644666665,1.5149259825186374,1.5149259825186374
Pakistan,22,2021,Soybean,Food,0.24483878917879792,2.1480897842333335,8.773486388485006,8.773486388485006
Pakistan,22,2021,SugarCrop,Food,46.56495402712513,25.473593908266665,0.5470550640601454,0.5470550640601454
Pakistan,22,2021,Vegetables,Food,7.878584689029918,2.7980094609666666,0.35514112894700417,0.35514112894700417
Pakistan,22,2021,Wheat,Food,21.075804778051612,75.90474903216668,3.601511298454142,3.601511298454142
Russia,23,2021,Beef,Food,1.8910115279737292,3.6998664906000003,1.9565541700131828,1.9565541700131828
Russia,23,2021,Corn,Food,0.117156905345756,0.4171359722333334,3.5604898490812182,3.5604898490812187
Russia,23,2021,Dairy,Food,21.555861382738325,19.34244725603333,0.8973172963304789,0.8973172963304789
Russia,23,2021,FiberCrop,Food,5.913806780789325e-7,3.2002333333333337e-6,5.411460759470727,5.411460759470727
Russia,23,2021,Fruits,Food,10.099200042635664,5.041768135533332,0.49922450434178595,0.4992245043417859
Russia,23,2021,Legumes,Food,0.45688040479031505,1.5019189480666664,3.287335005658584,3.287335005658584
Russia,23,2021,MiscCrop,Food,0.4539275159839914,1.1870000070333335,2.6149549547800386,2.6149549547800386
Russia,23,2021,NutsSeeds,Food,0.2661534487905426,0.9849119734,3.700541841090723,3.700541841090723
Russia,23,2021,OilCrop,Food,2.4690632802505617,16.904417451666664,6.846490159600607,6.846490159600606
Russia,23,2021,OilPalm,Food,0,0,2.350175044795836,NA
Russia,23,2021,OtherGrain,Food,3.3521382020376564,8.7564973934,2.612212523957756,2.612212523957756
Russia,23,2021,OtherMeat_Fish,Food,4.617455446289234,3.9450748959333337,0.8543828829152534,0.8543828829152534
Russia,23,2021,Pork,Food,3.822210559070943,9.5895208583,2.5088939267204853,2.5088939267204853
Russia,23,2021,Poultry,Food,7.118685226345009,9.517269617066667,1.3369420496140099,1.3369420496140099
Russia,23,2021,Rice,Food,1.035121236410506,2.609644475333334,2.5211003151503375,2.5211003151503375
Russia,23,2021,RootTuber,Food,12.60956052432234,8.054660935466668,0.638774120630944,0.638774120630944
Russia,23,2021,SheepGoat,Food,0.21390602,0.45679049833333346,2.1354728508030463,2.1354728508030463
Russia,23,2021,Soybean,Food,0.26463404602762164,2.107943386733333,7.965503374850387,7.965503374850388
Russia,23,2021,SugarCrop,Food,26.13944170299126,18.31636677673334,0.7007175969882061,0.7007175969882062
Russia,23,2021,Vegetables,Food,14.215930290383062,3.7398073850333335,0.2630715900149902,0.2630715900149902
Russia,23,2021,Wheat,Food,16.580698565867568,55.718357117499984,3.360434839108637,3.360434839108637
South Africa,24,2021,Beef,Food,0.9899048186067408,2.0970899364,2.1184763393227914,2.1184763393227914
