# Description: per-basin vegetation and soil carbon densities used as emission factors for afforestation/reforestation (AR) carbon storage estimation
# Usage: cdf_lulucf computation
# Source: GCAM v8 ScenMIP - GCAM_land_carbon_info_ScenMIP (Xin Zhao, 2026-05-14) 
region,basin,LandLeaf,veg.carbon.density,soil.carbon.density,mature.age,min.soil.carbon.density,SoilTime
EU-15,DouroR,CornC4_DouroR_IRR_lo,19.9466666666667,227.333333333333,1,225.671006973473,50
EU-15,DouroR,CornC4_DouroR_IRR_hi,19.9466666666667,227.333333333333,1,225.671006973473,50
EU-15,GuadianaR,CornC4_GuadianaR_IRR_lo,25.0066666666667,168.666666666667,1,167.688693314055,50
EU-15,GuadianaR,CornC4_GuadianaR_IRR_hi,25.0066666666667,168.666666666667,1,167.688693314055,50
EU-15,GuadalqR,CornC4_GuadalqR_IRR_lo,28.3433333333333,172.333333333333,1,170.655792238752,50
EU-15,GuadalqR,CornC4_GuadalqR_IRR_hi,28.3433333333333,172.333333333333,1,170.655792238752,50
EU-15,Scotland,FiberCrop_Scotland_IRR_lo,11.8066666666667,619.666666666667,1,617.971912663098,50
EU-15,Scotland,FiberCrop_Scotland_IRR_hi,11.8066666666667,619.666666666667,1,617.971912663098,50
EU-15,Ireland,FiberCrop_Ireland_IRR_lo,20.0933333333333,575.666666666667,1,577.390137133924,50
EU-15,Ireland,FiberCrop_Ireland_IRR_hi,20.0933333333333,575.666666666667,1,577.390137133924,50
EU-15,EngWales,FiberCrop_EngWales_IRR_lo,12.8333333333333,403.333333333333,1,403.005185337713,50
EU-15,EngWales,FiberCrop_EngWales_IRR_hi,12.8333333333333,403.333333333333,1,403.005185337713,50
EU-15,EmsWeserR,FiberCrop_EmsWeserR_IRR_lo,14.7766666666667,429,1,428.353960058494,50
EU-15,EmsWeserR,FiberCrop_EmsWeserR_IRR_hi,14.7766666666667,429,1,428.353960058494,50
EU-15,RhineR,FiberCrop_RhineR_IRR_lo,7.37,337.333333333333,1,337.149891923799,50
EU-15,RhineR,FiberCrop_RhineR_IRR_hi,7.37,337.333333333333,1,337.149891923799,50
EU-15,ScheldtR,FiberCrop_ScheldtR_IRR_lo,7.48,209,1,210.452048011995,50
EU-15,ScheldtR,FiberCrop_ScheldtR_IRR_hi,7.48,209,1,210.452048011995,50
EU-15,FranceCstW,FiberCrop_FranceCstW_IRR_lo,6.6,271.333333333333,1,272.571216098625,50
EU-15,FranceCstW,FiberCrop_FranceCstW_IRR_hi,6.6,271.333333333333,1,272.571216098625,50
EU-15,LoireR,FiberCrop_LoireR_IRR_lo,4.03333333333333,245.666666666667,1,245.210476493122,50
EU-15,LoireR,FiberCrop_LoireR_IRR_hi,4.03333333333333,245.666666666667,1,245.210476493122,50
EU-15,SeineR,FiberCrop_SeineR_IRR_lo,7.11333333333333,220,1,221.197137158526,50
EU-15,SeineR,FiberCrop_SeineR_IRR_hi,7.11333333333333,220,1,221.197137158526,50
EU-15,ItalyCstE,FiberCrop_ItalyCstE_IRR_lo,2.27333333333333,304.333333333333,1,303.709867495501,50
EU-15,ItalyCstE,FiberCrop_ItalyCstE_IRR_hi,2.27333333333333,304.333333333333,1,303.709867495501,50
EU-15,AdrBlkSea,FiberCrop_AdrBlkSea_IRR_lo,12.3566666666667,260.333333333333,1,259.836902352282,50
EU-15,AdrBlkSea,FiberCrop_AdrBlkSea_IRR_hi,12.3566666666667,260.333333333333,1,259.836902352282,50
EU-15,PoR,FiberCrop_PoR_IRR_lo,3.15333333333333,377.666666666667,1,376.456866847111,50
EU-15,PoR,FiberCrop_PoR_IRR_hi,3.15333333333333,377.666666666667,1,376.456866847111,50
EU-15,ItalyCstW,FiberCrop_ItalyCstW_IRR_lo,2.38333333333333,264,1,264.002708399013,50
EU-15,ItalyCstW,FiberCrop_ItalyCstW_IRR_hi,2.38333333333333,264,1,264.002708399013,50
EU-15,IberiaCst,FiberCrop_IberiaCst_IRR_lo,4.07,333.666666666667,1,332.330694798253,50
EU-15,IberiaCst,FiberCrop_IberiaCst_IRR_hi,4.07,333.666666666667,1,332.330694798253,50
EU-15,FranceCstS,FiberCrop_FranceCstS_IRR_lo,7.92,275,1,276.711553332869,50
EU-15,FranceCstS,FiberCrop_FranceCstS_IRR_hi,7.92,275,1,276.711553332869,50
EU-15,RhoneR,FiberCrop_RhoneR_IRR_lo,3.33666666666667,359.333333333333,1,357.856534544314,50
EU-15,RhoneR,FiberCrop_RhoneR_IRR_hi,3.33666666666667,359.333333333333,1,357.856534544314,50
EU-15,MeditIsl,FiberCrop_MeditIsl_IRR_lo,1.46666666666667,253,1,253.45109118276,50
EU-15,MeditIsl,FiberCrop_MeditIsl_IRR_hi,1.46666666666667,253,1,253.45109118276,50
EU-15,Gironde,FiberCrop_Gironde_IRR_lo,1.94333333333333,293.333333333333,1,292.087015234262,50
EU-15,Gironde,FiberCrop_Gironde_IRR_hi,1.94333333333333,293.333333333333,1,292.087015234262,50
EU-15,SpainCstSE,FiberCrop_SpainCstSE_IRR_lo,17.2333333333333,172.333333333333,1,173.970016897178,50
EU-15,SpainCstSE,FiberCrop_SpainCstSE_IRR_hi,17.2333333333333,172.333333333333,1,173.970016897178,50
EU-15,TiberR,FiberCrop_TiberR_IRR_lo,2.16333333333333,260.333333333333,1,260.152544913168,50
EU-15,TiberR,FiberCrop_TiberR_IRR_hi,2.16333333333333,260.333333333333,1,260.152544913168,50
EU-15,TagusR,FiberCrop_TagusR_IRR_lo,5.86666666666667,201.666666666667,1,200.402833275128,50
EU-15,TagusR,FiberCrop_TagusR_IRR_hi,5.86666666666667,201.666666666667,1,200.402833275128,50
EU-15,EbroR,FiberCrop_EbroR_IRR_lo,5.97666666666667,227.333333333333,1,227.950495855509,50
EU-15,EbroR,FiberCrop_EbroR_IRR_hi,5.97666666666667,227.333333333333,1,227.950495855509,50
EU-15,DouroR,FiberCrop_DouroR_IRR_lo,4.21666666666667,227.333333333333,1,225.671006973473,50
EU-15,DouroR,FiberCrop_DouroR_IRR_hi,4.21666666666667,227.333333333333,1,225.671006973473,50
EU-15,GuadianaR,FiberCrop_GuadianaR_IRR_lo,7.15,168.666666666667,1,167.688693314055,50
EU-15,GuadianaR,FiberCrop_GuadianaR_IRR_hi,7.15,168.666666666667,1,167.688693314055,50
EU-15,GuadalqR,FiberCrop_GuadalqR_IRR_lo,30.6533333333333,172.333333333333,1,170.655792238752,50
EU-15,GuadalqR,FiberCrop_GuadalqR_IRR_hi,30.6533333333333,172.333333333333,1,170.655792238752,50
EU-15,Sweden,FodderGrass_Sweden_IRR_lo,17.27,546.333333333333,1,547.286508609957,50
EU-15,Sweden,FodderGrass_Sweden_IRR_hi,17.27,546.333333333333,1,547.286508609957,50
EU-15,Finland,FodderGrass_Finland_IRR_lo,10.3033333333333,608.666666666667,1,609.321510580179,50
EU-15,Finland,FodderGrass_Finland_IRR_hi,10.3033333333333,608.666666666667,1,609.321510580179,50
EU-15,Scotland,FodderGrass_Scotland_IRR_lo,32.0833333333333,619.666666666667,1,617.971912663098,50
EU-15,Scotland,FodderGrass_Scotland_IRR_hi,32.0833333333333,619.666666666667,1,617.971912663098,50
EU-15,NevaR,FodderGrass_NevaR_IRR_lo,5.46333333333333,553.666666666667,1,552.841220134539,50
EU-15,NevaR,FodderGrass_NevaR_IRR_hi,5.46333333333333,553.666666666667,1,552.841220134539,50
EU-15,DnkGrmCst,FodderGrass_DnkGrmCst_IRR_lo,8.39666666666667,458.333333333333,1,457.414957539346,50
EU-15,DnkGrmCst,FodderGrass_DnkGrmCst_IRR_hi,8.39666666666667,458.333333333333,1,457.414957539346,50
EU-15,Ireland,FodderGrass_Ireland_IRR_lo,54.67,575.666666666667,1,577.390137133924,50
EU-15,Ireland,FodderGrass_Ireland_IRR_hi,54.67,575.666666666667,1,577.390137133924,50
EU-15,EngWales,FodderGrass_EngWales_IRR_lo,24.86,403.333333333333,1,403.005185337713,50
EU-15,EngWales,FodderGrass_EngWales_IRR_hi,24.86,403.333333333333,1,403.005185337713,50
EU-15,EmsWeserR,FodderGrass_EmsWeserR_IRR_lo,31.2766666666667,429,1,428.353960058494,50
EU-15,EmsWeserR,FodderGrass_EmsWeserR_IRR_hi,31.2766666666667,429,1,428.353960058494,50
EU-15,OderR,FodderGrass_OderR_IRR_lo,27.5366666666667,341,1,341.790909758074,50
EU-15,OderR,FodderGrass_OderR_IRR_hi,27.5366666666667,341,1,341.790909758074,50
EU-15,ElbeR,FodderGrass_ElbeR_IRR_lo,0,348.333333333333,1,347.402826872027,50
EU-15,ElbeR,FodderGrass_ElbeR_IRR_hi,0,348.333333333333,1,347.402826872027,50
EU-15,RhineR,FodderGrass_RhineR_IRR_lo,16.83,337.333333333333,1,337.149891923799,50
EU-15,RhineR,FodderGrass_RhineR_IRR_hi,16.83,337.333333333333,1,337.149891923799,50
EU-15,ScheldtR,FodderGrass_ScheldtR_IRR_lo,27.7933333333333,209,1,210.452048011995,50
EU-15,ScheldtR,FodderGrass_ScheldtR_IRR_hi,27.7933333333333,209,1,210.452048011995,50
EU-15,FranceCstW,FodderGrass_FranceCstW_IRR_lo,18.04,271.333333333333,1,272.571216098625,50
EU-15,FranceCstW,FodderGrass_FranceCstW_IRR_hi,18.04,271.333333333333,1,272.571216098625,50
EU-15,LoireR,FodderGrass_LoireR_IRR_lo,17.5266666666667,245.666666666667,1,245.210476493122,50
EU-15,LoireR,FodderGrass_LoireR_IRR_hi,17.5266666666667,245.666666666667,1,245.210476493122,50
EU-15,SeineR,FodderGrass_SeineR_IRR_lo,20.6066666666667,220,1,221.197137158526,50
EU-15,SeineR,FodderGrass_SeineR_IRR_hi,20.6066666666667,220,1,221.197137158526,50
EU-15,ItalyCstE,FodderGrass_ItalyCstE_IRR_lo,18.37,304.333333333333,1,303.709867495501,50
EU-15,ItalyCstE,FodderGrass_ItalyCstE_IRR_hi,18.37,304.333333333333,1,303.709867495501,50
EU-15,DanubeR,FodderGrass_DanubeR_IRR_lo,15.07,359.333333333333,1,359.915942675469,50
EU-15,DanubeR,FodderGrass_DanubeR_IRR_hi,15.07,359.333333333333,1,359.915942675469,50
EU-15,AdrBlkSea,FodderGrass_AdrBlkSea_IRR_lo,13.53,260.333333333333,1,259.836902352282,50
EU-15,AdrBlkSea,FodderGrass_AdrBlkSea_IRR_hi,13.53,260.333333333333,1,259.836902352282,50
EU-15,PoR,FodderGrass_PoR_IRR_lo,17.7833333333333,377.666666666667,1,376.456866847111,50
EU-15,PoR,FodderGrass_PoR_IRR_hi,17.7833333333333,377.666666666667,1,376.456866847111,50
EU-15,ItalyCstW,FodderGrass_ItalyCstW_IRR_lo,17.2333333333333,264,1,264.002708399013,50
EU-15,ItalyCstW,FodderGrass_ItalyCstW_IRR_hi,17.2333333333333,264,1,264.002708399013,50
EU-15,IberiaCst,FodderGrass_IberiaCst_IRR_lo,13.31,333.666666666667,1,332.330694798253,50
EU-15,IberiaCst,FodderGrass_IberiaCst_IRR_hi,13.31,333.666666666667,1,332.330694798253,50
EU-15,FranceCstS,FodderGrass_FranceCstS_IRR_lo,19.1033333333333,275,1,276.711553332869,50
EU-15,FranceCstS,FodderGrass_FranceCstS_IRR_hi,19.1033333333333,275,1,276.711553332869,50
EU-15,RhoneR,FodderGrass_RhoneR_IRR_lo,21.67,359.333333333333,1,357.856534544314,50
EU-15,RhoneR,FodderGrass_RhoneR_IRR_hi,21.67,359.333333333333,1,357.856534544314,50
EU-15,MeditIsl,FodderGrass_MeditIsl_IRR_lo,3.3,253,1,253.45109118276,50
EU-15,MeditIsl,FodderGrass_MeditIsl_IRR_hi,3.3,253,1,253.45109118276,50
EU-15,Gironde,FodderGrass_Gironde_IRR_lo,19.8733333333333,293.333333333333,1,292.087015234262,50
EU-15,Gironde,FodderGrass_Gironde_IRR_hi,19.8733333333333,293.333333333333,1,292.087015234262,50
EU-15,SpainCstSE,FodderGrass_SpainCstSE_IRR_lo,12.76,172.333333333333,1,173.970016897178,50
EU-15,SpainCstSE,FodderGrass_SpainCstSE_IRR_hi,12.76,172.333333333333,1,173.970016897178,50
EU-15,TiberR,FodderGrass_TiberR_IRR_lo,18.48,260.333333333333,1,260.152544913168,50
EU-15,TiberR,FodderGrass_TiberR_IRR_hi,18.48,260.333333333333,1,260.152544913168,50
EU-15,TagusR,FodderGrass_TagusR_IRR_lo,13.97,201.666666666667,1,200.402833275128,50
EU-15,TagusR,FodderGrass_TagusR_IRR_hi,13.97,201.666666666667,1,200.402833275128,50
EU-15,EbroR,FodderGrass_EbroR_IRR_lo,14.7766666666667,227.333333333333,1,227.950495855509,50
EU-15,EbroR,FodderGrass_EbroR_IRR_hi,14.7766666666667,227.333333333333,1,227.950495855509,50
EU-15,DouroR,FodderGrass_DouroR_IRR_lo,18.7733333333333,227.333333333333,1,225.671006973473,50
EU-15,DouroR,FodderGrass_DouroR_IRR_hi,18.7733333333333,227.333333333333,1,225.671006973473,50
EU-15,GuadianaR,FodderGrass_GuadianaR_IRR_lo,14.2633333333333,168.666666666667,1,167.688693314055,50
EU-15,GuadianaR,FodderGrass_GuadianaR_IRR_hi,14.2633333333333,168.666666666667,1,167.688693314055,50
EU-15,GuadalqR,FodderGrass_GuadalqR_IRR_lo,20.7166666666667,172.333333333333,1,170.655792238752,50
EU-15,GuadalqR,FodderGrass_GuadalqR_IRR_hi,20.7166666666667,172.333333333333,1,170.655792238752,50
EU-15,Sweden,FodderHerb_Sweden_IRR_lo,27.7566666666667,546.333333333333,1,547.286508609957,50
EU-15,Sweden,FodderHerb_Sweden_IRR_hi,27.7566666666667,546.333333333333,1,547.286508609957,50
EU-15,Finland,FodderHerb_Finland_IRR_lo,45.1366666666667,608.666666666667,1,609.321510580179,50
EU-15,Finland,FodderHerb_Finland_IRR_hi,45.1366666666667,608.666666666667,1,609.321510580179,50
EU-15,Scotland,FodderHerb_Scotland_IRR_lo,26.4366666666667,619.666666666667,1,617.971912663098,50
EU-15,Scotland,FodderHerb_Scotland_IRR_hi,26.4366666666667,619.666666666667,1,617.971912663098,50
EU-15,NevaR,FodderHerb_NevaR_IRR_lo,91.2633333333333,553.666666666667,1,552.841220134539,50
EU-15,NevaR,FodderHerb_NevaR_IRR_hi,91.2633333333333,553.666666666667,1,552.841220134539,50
EU-15,DnkGrmCst,FodderHerb_DnkGrmCst_IRR_lo,34.3566666666667,458.333333333333,1,457.414957539346,50
EU-15,DnkGrmCst,FodderHerb_DnkGrmCst_IRR_hi,34.3566666666667,458.333333333333,1,457.414957539346,50
EU-15,Ireland,FodderHerb_Ireland_IRR_lo,45.0633333333333,575.666666666667,1,577.390137133924,50
EU-15,Ireland,FodderHerb_Ireland_IRR_hi,45.0633333333333,575.666666666667,1,577.390137133924,50
EU-15,EngWales,FodderHerb_EngWales_IRR_lo,20.4966666666667,403.333333333333,1,403.005185337713,50
EU-15,EngWales,FodderHerb_EngWales_IRR_hi,20.4966666666667,403.333333333333,1,403.005185337713,50
EU-15,EmsWeserR,FodderHerb_EmsWeserR_IRR_lo,51.0033333333333,429,1,428.353960058494,50
EU-15,EmsWeserR,FodderHerb_EmsWeserR_IRR_hi,51.0033333333333,429,1,428.353960058494,50
EU-15,OderR,FodderHerb_OderR_IRR_lo,15.51,341,1,341.790909758074,50
EU-15,OderR,FodderHerb_OderR_IRR_hi,15.51,341,1,341.790909758074,50
EU-15,ElbeR,FodderHerb_ElbeR_IRR_lo,0,348.333333333333,1,347.402826872027,50
EU-15,ElbeR,FodderHerb_ElbeR_IRR_hi,0,348.333333333333,1,347.402826872027,50
EU-15,RhineR,FodderHerb_RhineR_IRR_lo,24.8966666666667,337.333333333333,1,337.149891923799,50
EU-15,RhineR,FodderHerb_RhineR_IRR_hi,24.8966666666667,337.333333333333,1,337.149891923799,50
EU-15,ScheldtR,FodderHerb_ScheldtR_IRR_lo,40.3333333333333,209,1,210.452048011995,50
EU-15,ScheldtR,FodderHerb_ScheldtR_IRR_hi,40.3333333333333,209,1,210.452048011995,50
EU-15,FranceCstW,FodderHerb_FranceCstW_IRR_lo,25.4833333333333,271.333333333333,1,272.571216098625,50
EU-15,FranceCstW,FodderHerb_FranceCstW_IRR_hi,25.4833333333333,271.333333333333,1,272.571216098625,50
EU-15,LoireR,FodderHerb_LoireR_IRR_lo,24.4933333333333,245.666666666667,1,245.210476493122,50
EU-15,LoireR,FodderHerb_LoireR_IRR_hi,24.4933333333333,245.666666666667,1,245.210476493122,50
EU-15,SeineR,FodderHerb_SeineR_IRR_lo,28.8566666666667,220,1,221.197137158526,50
EU-15,SeineR,FodderHerb_SeineR_IRR_hi,28.8566666666667,220,1,221.197137158526,50
EU-15,ItalyCstE,FodderHerb_ItalyCstE_IRR_lo,25.3366666666667,304.333333333333,1,303.709867495501,50
EU-15,ItalyCstE,FodderHerb_ItalyCstE_IRR_hi,25.3366666666667,304.333333333333,1,303.709867495501,50
EU-15,DanubeR,FodderHerb_DanubeR_IRR_lo,27.7933333333333,359.333333333333,1,359.915942675469,50
EU-15,DanubeR,FodderHerb_DanubeR_IRR_hi,27.7933333333333,359.333333333333,1,359.915942675469,50
EU-15,AdrBlkSea,FodderHerb_AdrBlkSea_IRR_lo,39.71,260.333333333333,1,259.836902352282,50
EU-15,AdrBlkSea,FodderHerb_AdrBlkSea_IRR_hi,39.71,260.333333333333,1,259.836902352282,50
EU-15,PoR,FodderHerb_PoR_IRR_lo,24.64,377.666666666667,1,376.456866847111,50
EU-15,PoR,FodderHerb_PoR_IRR_hi,24.64,377.666666666667,1,376.456866847111,50
EU-15,ItalyCstW,FodderHerb_ItalyCstW_IRR_lo,22.66,264,1,264.002708399013,50
EU-15,ItalyCstW,FodderHerb_ItalyCstW_IRR_hi,22.66,264,1,264.002708399013,50
EU-15,IberiaCst,FodderHerb_IberiaCst_IRR_lo,21.8533333333333,333.666666666667,1,332.330694798253,50
EU-15,IberiaCst,FodderHerb_IberiaCst_IRR_hi,21.8533333333333,333.666666666667,1,332.330694798253,50
EU-15,FranceCstS,FodderHerb_FranceCstS_IRR_lo,25.4466666666667,275,1,276.711553332869,50
EU-15,FranceCstS,FodderHerb_FranceCstS_IRR_hi,25.4466666666667,275,1,276.711553332869,50
EU-15,RhoneR,FodderHerb_RhoneR_IRR_lo,30.5066666666667,359.333333333333,1,357.856534544314,50
EU-15,RhoneR,FodderHerb_RhoneR_IRR_hi,30.5066666666667,359.333333333333,1,357.856534544314,50
EU-15,MeditIsl,FodderHerb_MeditIsl_IRR_lo,4.91333333333333,253,1,253.45109118276,50
EU-15,MeditIsl,FodderHerb_MeditIsl_IRR_hi,4.91333333333333,253,1,253.45109118276,50
EU-15,Gironde,FodderHerb_Gironde_IRR_lo,27.9766666666667,293.333333333333,1,292.087015234262,50
EU-15,Gironde,FodderHerb_Gironde_IRR_hi,27.9766666666667,293.333333333333,1,292.087015234262,50
EU-15,SpainCstSE,FodderHerb_SpainCstSE_IRR_lo,13.3466666666667,172.333333333333,1,173.970016897178,50
EU-15,SpainCstSE,FodderHerb_SpainCstSE_IRR_hi,13.3466666666667,172.333333333333,1,173.970016897178,50
EU-15,TiberR,FodderHerb_TiberR_IRR_lo,24.2,260.333333333333,1,260.152544913168,50
EU-15,TiberR,FodderHerb_TiberR_IRR_hi,24.2,260.333333333333,1,260.152544913168,50
EU-15,TagusR,FodderHerb_TagusR_IRR_lo,17.1966666666667,201.666666666667,1,200.402833275128,50
EU-15,TagusR,FodderHerb_TagusR_IRR_hi,17.1966666666667,201.666666666667,1,200.402833275128,50
EU-15,EbroR,FodderHerb_EbroR_IRR_lo,14.85,227.333333333333,1,227.950495855509,50
EU-15,EbroR,FodderHerb_EbroR_IRR_hi,14.85,227.333333333333,1,227.950495855509,50
EU-15,DouroR,FodderHerb_DouroR_IRR_lo,18.9566666666667,227.333333333333,1,225.671006973473,50
EU-15,DouroR,FodderHerb_DouroR_IRR_hi,18.9566666666667,227.333333333333,1,225.671006973473,50
EU-15,GuadianaR,FodderHerb_GuadianaR_IRR_lo,15.95,168.666666666667,1,167.688693314055,50
EU-15,GuadianaR,FodderHerb_GuadianaR_IRR_hi,15.95,168.666666666667,1,167.688693314055,50
EU-15,GuadalqR,FodderHerb_GuadalqR_IRR_lo,24.3833333333333,172.333333333333,1,170.655792238752,50
EU-15,GuadalqR,FodderHerb_GuadalqR_IRR_hi,24.3833333333333,172.333333333333,1,170.655792238752,50
EU-15,Sweden,FodderHerbC4_Sweden_IRR_lo,30.5433333333333,546.333333333333,1,547.286508609957,50
EU-15,Sweden,FodderHerbC4_Sweden_IRR_hi,30.5433333333333,546.333333333333,1,547.286508609957,50
EU-15,Scotland,FodderHerbC4_Scotland_IRR_lo,0,619.666666666667,1,617.971912663098,50
EU-15,Scotland,FodderHerbC4_Scotland_IRR_hi,0,619.666666666667,1,617.971912663098,50
EU-15,DnkGrmCst,FodderHerbC4_DnkGrmCst_IRR_lo,34.2833333333333,458.333333333333,1,457.414957539346,50
EU-15,DnkGrmCst,FodderHerbC4_DnkGrmCst_IRR_hi,34.2833333333333,458.333333333333,1,457.414957539346,50
EU-15,Ireland,FodderHerbC4_Ireland_IRR_lo,0,575.666666666667,1,577.390137133924,50
EU-15,Ireland,FodderHerbC4_Ireland_IRR_hi,0,575.666666666667,1,577.390137133924,50
EU-15,EngWales,FodderHerbC4_EngWales_IRR_lo,0,403.333333333333,1,403.005185337713,50
EU-15,EngWales,FodderHerbC4_EngWales_IRR_hi,0,403.333333333333,1,403.005185337713,50
EU-15,EmsWeserR,FodderHerbC4_EmsWeserR_IRR_lo,46.31,429,1,428.353960058494,50
EU-15,EmsWeserR,FodderHerbC4_EmsWeserR_IRR_hi,46.31,429,1,428.353960058494,50
EU-15,OderR,FodderHerbC4_OderR_IRR_lo,52.2866666666667,341,1,341.790909758074,50
EU-15,OderR,FodderHerbC4_OderR_IRR_hi,52.2866666666667,341,1,341.790909758074,50
EU-15,ElbeR,FodderHerbC4_ElbeR_IRR_lo,46.9333333333333,348.333333333333,1,347.402826872027,50
EU-15,ElbeR,FodderHerbC4_ElbeR_IRR_hi,46.9333333333333,348.333333333333,1,347.402826872027,50
EU-15,RhineR,FodderHerbC4_RhineR_IRR_lo,34.5766666666667,337.333333333333,1,337.149891923799,50
EU-15,RhineR,FodderHerbC4_RhineR_IRR_hi,34.5766666666667,337.333333333333,1,337.149891923799,50
EU-15,ScheldtR,FodderHerbC4_ScheldtR_IRR_lo,31.8266666666667,209,1,210.452048011995,50
EU-15,ScheldtR,FodderHerbC4_ScheldtR_IRR_hi,31.8266666666667,209,1,210.452048011995,50
EU-15,FranceCstW,FodderHerbC4_FranceCstW_IRR_lo,30.9466666666667,271.333333333333,1,272.571216098625,50
EU-15,FranceCstW,FodderHerbC4_FranceCstW_IRR_hi,30.9466666666667,271.333333333333,1,272.571216098625,50
EU-15,LoireR,FodderHerbC4_LoireR_IRR_lo,29.7,245.666666666667,1,245.210476493122,50
EU-15,LoireR,FodderHerbC4_LoireR_IRR_hi,29.7,245.666666666667,1,245.210476493122,50
EU-15,SeineR,FodderHerbC4_SeineR_IRR_lo,35.6766666666667,220,1,221.197137158526,50
EU-15,SeineR,FodderHerbC4_SeineR_IRR_hi,35.6766666666667,220,1,221.197137158526,50
EU-15,ItalyCstE,FodderHerbC4_ItalyCstE_IRR_lo,64.0933333333333,304.333333333333,1,303.709867495501,50
EU-15,ItalyCstE,FodderHerbC4_ItalyCstE_IRR_hi,64.0933333333333,304.333333333333,1,303.709867495501,50
EU-15,DanubeR,FodderHerbC4_DanubeR_IRR_lo,40.2233333333333,359.333333333333,1,359.915942675469,50
EU-15,DanubeR,FodderHerbC4_DanubeR_IRR_hi,40.2233333333333,359.333333333333,1,359.915942675469,50
EU-15,AdrBlkSea,FodderHerbC4_AdrBlkSea_IRR_lo,31.02,260.333333333333,1,259.836902352282,50
EU-15,AdrBlkSea,FodderHerbC4_AdrBlkSea_IRR_hi,31.02,260.333333333333,1,259.836902352282,50
EU-15,PoR,FodderHerbC4_PoR_IRR_lo,57.6766666666667,377.666666666667,1,376.456866847111,50
EU-15,PoR,FodderHerbC4_PoR_IRR_hi,57.6766666666667,377.666666666667,1,376.456866847111,50
EU-15,ItalyCstW,FodderHerbC4_ItalyCstW_IRR_lo,60.5,264,1,264.002708399013,50
EU-15,ItalyCstW,FodderHerbC4_ItalyCstW_IRR_hi,60.5,264,1,264.002708399013,50
EU-15,IberiaCst,FodderHerbC4_IberiaCst_IRR_lo,32.1933333333333,333.666666666667,1,332.330694798253,50
EU-15,IberiaCst,FodderHerbC4_IberiaCst_IRR_hi,32.1933333333333,333.666666666667,1,332.330694798253,50
EU-15,FranceCstS,FodderHerbC4_FranceCstS_IRR_lo,32.1566666666667,275,1,276.711553332869,50
EU-15,FranceCstS,FodderHerbC4_FranceCstS_IRR_hi,32.1566666666667,275,1,276.711553332869,50
EU-15,RhoneR,FodderHerbC4_RhoneR_IRR_lo,36.8866666666667,359.333333333333,1,357.856534544314,50
EU-15,RhoneR,FodderHerbC4_RhoneR_IRR_hi,36.8866666666667,359.333333333333,1,357.856534544314,50
EU-15,MeditIsl,FodderHerbC4_MeditIsl_IRR_lo,11.0733333333333,253,1,253.45109118276,50
EU-15,MeditIsl,FodderHerbC4_MeditIsl_IRR_hi,11.0733333333333,253,1,253.45109118276,50
EU-15,Gironde,FodderHerbC4_Gironde_IRR_lo,33,293.333333333333,1,292.087015234262,50
EU-15,Gironde,FodderHerbC4_Gironde_IRR_hi,33,293.333333333333,1,292.087015234262,50
EU-15,SpainCstSE,FodderHerbC4_SpainCstSE_IRR_lo,33.4766666666667,172.333333333333,1,173.970016897178,50
EU-15,SpainCstSE,FodderHerbC4_SpainCstSE_IRR_hi,33.4766666666667,172.333333333333,1,173.970016897178,50
EU-15,TiberR,FodderHerbC4_TiberR_IRR_lo,66.0733333333333,260.333333333333,1,260.152544913168,50
EU-15,TiberR,FodderHerbC4_TiberR_IRR_hi,66.0733333333333,260.333333333333,1,260.152544913168,50
EU-15,TagusR,FodderHerbC4_TagusR_IRR_lo,35.1633333333333,201.666666666667,1,200.402833275128,50
EU-15,TagusR,FodderHerbC4_TagusR_IRR_hi,35.1633333333333,201.666666666667,1,200.402833275128,50
EU-15,EbroR,FodderHerbC4_EbroR_IRR_lo,39.9666666666667,227.333333333333,1,227.950495855509,50
EU-15,EbroR,FodderHerbC4_EbroR_IRR_hi,39.9666666666667,227.333333333333,1,227.950495855509,50
EU-15,DouroR,FodderHerbC4_DouroR_IRR_lo,49.1333333333333,227.333333333333,1,225.671006973473,50
EU-15,DouroR,FodderHerbC4_DouroR_IRR_hi,49.1333333333333,227.333333333333,1,225.671006973473,50
EU-15,GuadianaR,FodderHerbC4_GuadianaR_IRR_lo,37.51,168.666666666667,1,167.688693314055,50
EU-15,GuadianaR,FodderHerbC4_GuadianaR_IRR_hi,37.51,168.666666666667,1,167.688693314055,50
EU-15,GuadalqR,FodderHerbC4_GuadalqR_IRR_lo,54.4866666666667,172.333333333333,1,170.655792238752,50
EU-15,GuadalqR,FodderHerbC4_GuadalqR_IRR_hi,54.4866666666667,172.333333333333,1,170.655792238752,50
EU-15,Sweden,Fruits_Sweden_IRR_lo,0.66,546.333333333333,1,547.286508609957,50
EU-15,Sweden,Fruits_Sweden_IRR_hi,0.66,546.333333333333,1,547.286508609957,50
EU-15,Finland,Fruits_Finland_IRR_lo,1.17333333333333,608.666666666667,1,609.321510580179,50
EU-15,Finland,Fruits_Finland_IRR_hi,1.17333333333333,608.666666666667,1,609.321510580179,50
EU-15,Scotland,Fruits_Scotland_IRR_lo,4.47333333333333,619.666666666667,1,617.971912663098,50
EU-15,Scotland,Fruits_Scotland_IRR_hi,4.47333333333333,619.666666666667,1,617.971912663098,50
