# yield and land scalers for cereals
# Source: extra_scripts/Postprocess_Cereal_Yield.R
region,GCAM_commodity,year,PhysicalLand_scaler,Yield_scaler
Ukraine,Corn,2035,1,1
Ukraine,Corn,2040,1,1
Ukraine,Corn,2045,1,1
Ukraine,Corn,2050,1,1
Ukraine,Corn,2055,1,1
Ukraine,Corn,2060,1,1
Ukraine,Corn,2065,1,1
Ukraine,Corn,2070,1,1
Ukraine,Corn,2075,1,1
Ukraine,Corn,2080,1,1
Ukraine,Corn,2085,1,1
Ukraine,Corn,2090,1,1
Ukraine,Corn,2095,1,1
Ukraine,Corn,2100,1,1
Ukraine,OtherGrain,1975,1,1
Ukraine,OtherGrain,1990,1,1
Ukraine,OtherGrain,2005,1,1
Ukraine,OtherGrain,2010,1,1
Ukraine,OtherGrain,2015,1,1
Ukraine,OtherGrain,2019,1,1
Ukraine,OtherGrain,2020,1,1
Ukraine,OtherGrain,2021,1,1
Ukraine,OtherGrain,2025,1,1
Ukraine,OtherGrain,2030,1,1
Ukraine,OtherGrain,2035,1,1
Ukraine,OtherGrain,2040,1,1
Ukraine,OtherGrain,2045,1,1
Ukraine,OtherGrain,2050,1,1
Ukraine,OtherGrain,2055,1,1
Ukraine,OtherGrain,2060,1,1
Ukraine,OtherGrain,2065,1,1
Ukraine,OtherGrain,2070,1,1
Ukraine,OtherGrain,2075,1,1
Ukraine,OtherGrain,2080,1,1
Ukraine,OtherGrain,2085,1,1
Ukraine,OtherGrain,2090,1,1
Ukraine,OtherGrain,2095,1,1
Ukraine,OtherGrain,2100,1,1
Ukraine,Rice,1975,1,1
Ukraine,Rice,1990,1,1
Ukraine,Rice,2005,1,1
Ukraine,Rice,2010,1,1
Ukraine,Rice,2015,1,1
Ukraine,Rice,2019,1,1
Ukraine,Rice,2020,1,1
Ukraine,Rice,2021,1,1
Ukraine,Rice,2025,1,1
Ukraine,Rice,2030,1,1
Ukraine,Rice,2035,1,1
Ukraine,Rice,2040,1,1
Ukraine,Rice,2045,1,1
Ukraine,Rice,2050,1,1
Ukraine,Rice,2055,1,1
Ukraine,Rice,2060,1,1
Ukraine,Rice,2065,1,1
Ukraine,Rice,2070,1,1
Ukraine,Rice,2075,1,1
Ukraine,Rice,2080,1,1
Ukraine,Rice,2085,1,1
Ukraine,Rice,2090,1,1
Ukraine,Rice,2095,1,1
Ukraine,Rice,2100,1,1
Ukraine,Wheat,1975,1,1
Ukraine,Wheat,1990,1,1
Ukraine,Wheat,2005,1,1
Ukraine,Wheat,2010,1,1
Ukraine,Wheat,2015,1,1
Ukraine,Wheat,2019,1,1
Ukraine,Wheat,2020,1,1
Ukraine,Wheat,2021,1,1
Ukraine,Wheat,2025,1,1
Ukraine,Wheat,2030,1,1
Ukraine,Wheat,2035,1,1
Ukraine,Wheat,2040,1,1
Ukraine,Wheat,2045,1,1
Ukraine,Wheat,2050,1,1
Ukraine,Wheat,2055,1,1
Ukraine,Wheat,2060,1,1
Ukraine,Wheat,2065,1,1
Ukraine,Wheat,2070,1,1
Ukraine,Wheat,2075,1,1
Ukraine,Wheat,2080,1,1
Ukraine,Wheat,2085,1,1
Ukraine,Wheat,2090,1,1
Ukraine,Wheat,2095,1,1
Ukraine,Wheat,2100,1,1
Europe_Non_EU,Corn,1975,1,1
Europe_Non_EU,Corn,1990,1,1
Europe_Non_EU,Corn,2005,1,1
Europe_Non_EU,Corn,2010,1,1
Europe_Non_EU,Corn,2015,1,1
Europe_Non_EU,Corn,2019,1,1
Europe_Non_EU,Corn,2020,1,1
Europe_Non_EU,Corn,2021,1,1
Europe_Non_EU,Corn,2025,1,1
Europe_Non_EU,Corn,2030,1,1
Europe_Non_EU,Corn,2035,1,1
Europe_Non_EU,Corn,2040,1,1
Europe_Non_EU,Corn,2045,1,1
Europe_Non_EU,Corn,2050,1,1
Europe_Non_EU,Corn,2055,1,1
Europe_Non_EU,Corn,2060,1,1
Europe_Non_EU,Corn,2065,1,1
Europe_Non_EU,Corn,2070,1,1
Europe_Non_EU,Corn,2075,1,1
Europe_Non_EU,Corn,2080,1,1
Europe_Non_EU,Corn,2085,1,1
Europe_Non_EU,Corn,2090,1,1
Europe_Non_EU,Corn,2095,1,1
Europe_Non_EU,Corn,2100,1,1
Europe_Non_EU,OtherGrain,1975,1,1
Europe_Non_EU,OtherGrain,1990,1,1
Europe_Non_EU,OtherGrain,2005,1,1
Europe_Non_EU,OtherGrain,2010,1,1
Europe_Non_EU,OtherGrain,2015,1,1
Europe_Non_EU,OtherGrain,2019,1,1
Europe_Non_EU,OtherGrain,2020,1,1
Europe_Non_EU,OtherGrain,2021,1,1
Europe_Non_EU,OtherGrain,2025,1,1
Europe_Non_EU,OtherGrain,2030,1,1
Europe_Non_EU,OtherGrain,2035,1,1
Europe_Non_EU,OtherGrain,2040,1,1
Europe_Non_EU,OtherGrain,2045,1,1
Europe_Non_EU,OtherGrain,2050,1,1
Europe_Non_EU,OtherGrain,2055,1,1
Europe_Non_EU,OtherGrain,2060,1,1
Europe_Non_EU,OtherGrain,2065,1,1
Europe_Non_EU,OtherGrain,2070,1,1
Europe_Non_EU,OtherGrain,2075,1,1
Europe_Non_EU,OtherGrain,2080,1,1
Europe_Non_EU,OtherGrain,2085,1,1
Europe_Non_EU,OtherGrain,2090,1,1
Europe_Non_EU,OtherGrain,2095,1,1
Europe_Non_EU,OtherGrain,2100,1,1
Europe_Non_EU,Rice,1975,1,1
Europe_Non_EU,Rice,1990,1,1
Europe_Non_EU,Rice,2005,1,1
Europe_Non_EU,Rice,2010,1,1
Europe_Non_EU,Rice,2015,1,1
Europe_Non_EU,Rice,2019,1,1
Europe_Non_EU,Rice,2020,1,1
Europe_Non_EU,Rice,2021,1,1
Europe_Non_EU,Rice,2025,1,1
Europe_Non_EU,Rice,2030,1,1
Europe_Non_EU,Rice,2035,1,1
Europe_Non_EU,Rice,2040,1,1
Europe_Non_EU,Rice,2045,1,1
Europe_Non_EU,Rice,2050,1,1
Europe_Non_EU,Rice,2055,1,1
Europe_Non_EU,Rice,2060,1,1
Europe_Non_EU,Rice,2065,1,1
Europe_Non_EU,Rice,2070,1,1
Europe_Non_EU,Rice,2075,1,1
Europe_Non_EU,Rice,2080,1,1
Europe_Non_EU,Rice,2085,1,1
Europe_Non_EU,Rice,2090,1,1
Europe_Non_EU,Rice,2095,1,1
Europe_Non_EU,Rice,2100,1,1
Europe_Non_EU,Wheat,1975,1,1
Europe_Non_EU,Wheat,1990,1,1
Europe_Non_EU,Wheat,2005,1,1
Europe_Non_EU,Wheat,2010,1,1
Europe_Non_EU,Wheat,2015,1,1
Europe_Non_EU,Wheat,2019,1,1
Europe_Non_EU,Wheat,2020,1,1
Europe_Non_EU,Wheat,2021,1,1
Europe_Non_EU,Wheat,2025,1,1
Europe_Non_EU,Wheat,2030,1,1
Europe_Non_EU,Wheat,2035,1,1
Europe_Non_EU,Wheat,2040,1,1
Europe_Non_EU,Wheat,2045,1,1
Europe_Non_EU,Wheat,2050,1,1
Europe_Non_EU,Wheat,2055,1,1
Europe_Non_EU,Wheat,2060,1,1
Europe_Non_EU,Wheat,2065,1,1
Europe_Non_EU,Wheat,2070,1,1
Europe_Non_EU,Wheat,2075,1,1
Europe_Non_EU,Wheat,2080,1,1
Europe_Non_EU,Wheat,2085,1,1
Europe_Non_EU,Wheat,2090,1,1
Europe_Non_EU,Wheat,2095,1,1
Europe_Non_EU,Wheat,2100,1,1
European Free Trade Association,Corn,1975,1.07042225618341,0.934210769837219
European Free Trade Association,Corn,1990,1.18842928246271,0.841446785901946
European Free Trade Association,Corn,2005,1.07606304759298,0.929313577152263
European Free Trade Association,Corn,2010,1.0492399950218,0.953070798620503
European Free Trade Association,Corn,2015,1.05079855550318,0.95165718944212
European Free Trade Association,Corn,2019,1.04688529603478,0.955214486045068
European Free Trade Association,Corn,2020,1.0473820985102,0.954761401233042
European Free Trade Association,Corn,2021,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2025,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2030,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2035,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2040,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2045,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2050,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2055,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2060,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2065,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2070,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2075,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2080,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2085,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2090,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2095,1.04820605009386,0.954010902637372
European Free Trade Association,Corn,2100,1.04820605009386,0.954010902637372
European Free Trade Association,OtherGrain,1975,1,1
European Free Trade Association,OtherGrain,1990,1.00107419418223,0.998926958472733
European Free Trade Association,OtherGrain,2005,1,1
European Free Trade Association,OtherGrain,2010,1,1
European Free Trade Association,OtherGrain,2015,1,1
European Free Trade Association,OtherGrain,2019,1,1
European Free Trade Association,OtherGrain,2020,1,1
European Free Trade Association,OtherGrain,2021,1,1
European Free Trade Association,OtherGrain,2025,1,1
European Free Trade Association,OtherGrain,2030,1,1
European Free Trade Association,OtherGrain,2035,1,1
European Free Trade Association,OtherGrain,2040,1,1
European Free Trade Association,OtherGrain,2045,1,1
European Free Trade Association,OtherGrain,2050,1,1
European Free Trade Association,OtherGrain,2055,1,1
European Free Trade Association,OtherGrain,2060,1,1
European Free Trade Association,OtherGrain,2065,1,1
European Free Trade Association,OtherGrain,2070,1,1
European Free Trade Association,OtherGrain,2075,1,1
European Free Trade Association,OtherGrain,2080,1,1
European Free Trade Association,OtherGrain,2085,1,1
European Free Trade Association,OtherGrain,2090,1,1
European Free Trade Association,OtherGrain,2095,1,1
European Free Trade Association,OtherGrain,2100,1,1
European Free Trade Association,Rice,1975,1,1
European Free Trade Association,Rice,1990,1,1
European Free Trade Association,Rice,2005,1,1
European Free Trade Association,Rice,2010,1,1
European Free Trade Association,Rice,2015,1,1
European Free Trade Association,Rice,2019,1,1
European Free Trade Association,Rice,2020,1,1
European Free Trade Association,Rice,2021,1,1
European Free Trade Association,Rice,2025,1,1
European Free Trade Association,Rice,2030,1,1
European Free Trade Association,Rice,2035,1,1
European Free Trade Association,Rice,2040,1,1
European Free Trade Association,Rice,2045,1,1
European Free Trade Association,Rice,2050,1,1
European Free Trade Association,Rice,2055,1,1
European Free Trade Association,Rice,2060,1,1
European Free Trade Association,Rice,2065,1,1
European Free Trade Association,Rice,2070,1,1
European Free Trade Association,Rice,2075,1,1
European Free Trade Association,Rice,2080,1,1
European Free Trade Association,Rice,2085,1,1
European Free Trade Association,Rice,2090,1,1
European Free Trade Association,Rice,2095,1,1
European Free Trade Association,Rice,2100,1,1
European Free Trade Association,Wheat,1975,1.03384304576906,0.967264812673874
European Free Trade Association,Wheat,1990,1.11969055031172,0.893103902432329
European Free Trade Association,Wheat,2005,1.03785555164364,0.963525221227858
European Free Trade Association,Wheat,2010,1.01771755065507,0.982590896026443
European Free Trade Association,Wheat,2015,1.01886184901147,0.981487334097581
European Free Trade Association,Wheat,2019,1.01589925568683,0.984349574430901
European Free Trade Association,Wheat,2020,1.01627480451741,0.983985823081447
European Free Trade Association,Wheat,2021,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2025,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2030,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2035,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2040,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2045,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2050,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2055,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2060,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2065,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2070,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2075,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2080,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2085,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2090,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2095,1.01689786832077,0.983382924827375
European Free Trade Association,Wheat,2100,1.01689786832077,0.983382924827375
India,Corn,1975,1.15159149103622,0.868363484607014
India,Corn,1990,1.2377714139432,0.807903615106343
India,Corn,2005,1.29784461632313,0.770508262254891
India,Corn,2010,1.39446526346879,0.717120767506578
India,Corn,2015,1.46037998343157,0.684753291160714
India,Corn,2019,1.49162503401637,0.670409772694271
India,Corn,2020,1.51615746165519,0.659562100435334
India,Corn,2021,1.55274738285569,0.644019762030371
India,Corn,2025,1.55274738285569,0.644019762030371
India,Corn,2030,1.55274738285569,0.644019762030371
India,Corn,2035,1.55274738285569,0.644019762030371
India,Corn,2040,1.55274738285569,0.644019762030371
India,Corn,2045,1.55274738285569,0.644019762030371
India,Corn,2050,1.55274738285569,0.644019762030371
India,Corn,2055,1.55274738285569,0.644019762030371
India,Corn,2060,1.55274738285569,0.644019762030371
India,Corn,2065,1.55274738285569,0.644019762030371
India,Corn,2070,1.55274738285569,0.644019762030371
India,Corn,2075,1.55274738285569,0.644019762030371
India,Corn,2080,1.55274738285569,0.644019762030371
India,Corn,2085,1.55274738285569,0.644019762030371
India,Corn,2090,1.55274738285569,0.644019762030371
India,Corn,2095,1.55274738285569,0.644019762030371
India,Corn,2100,1.55274738285569,0.644019762030371
India,OtherGrain,1975,1.13570935904097,0.88050696425046
India,OtherGrain,1990,1.18500882057413,0.843875575133279
India,OtherGrain,2005,1.17065521028932,0.85422248259832
India,OtherGrain,2010,1.23529628223739,0.809522391007915
India,OtherGrain,2015,1.26876390445841,0.788168702219554
India,OtherGrain,2019,1.29430390808325,0.772616070889343
India,OtherGrain,2020,1.31357710995905,0.761280013497779
India,OtherGrain,2021,1.34733627572788,0.742205207426603
India,OtherGrain,2025,1.34733627572788,0.742205207426603
India,OtherGrain,2030,1.34733627572788,0.742205207426603
India,OtherGrain,2035,1.34733627572788,0.742205207426603
India,OtherGrain,2040,1.34733627572788,0.742205207426603
India,OtherGrain,2045,1.34733627572788,0.742205207426603
India,OtherGrain,2050,1.34733627572788,0.742205207426603
India,OtherGrain,2055,1.34733627572788,0.742205207426603
India,OtherGrain,2060,1.34733627572788,0.742205207426603
India,OtherGrain,2065,1.34733627572788,0.742205207426603
India,OtherGrain,2070,1.34733627572788,0.742205207426603
India,OtherGrain,2075,1.34733627572788,0.742205207426603
India,OtherGrain,2080,1.34733627572788,0.742205207426603
India,OtherGrain,2085,1.34733627572788,0.742205207426603
India,OtherGrain,2090,1.34733627572788,0.742205207426603
India,OtherGrain,2095,1.34733627572788,0.742205207426603
India,OtherGrain,2100,1.34733627572788,0.742205207426603
India,Rice,1975,1.14990138482759,0.869639791024286
India,Rice,1990,1.23482518415284,0.809831231848463
India,Rice,2005,1.26453656886829,0.79080354385873
India,Rice,2010,1.33702375151712,0.747929869507033
India,Rice,2015,1.39476494595362,0.716966685247659
India,Rice,2019,1.42602438239321,0.701250281795156
India,Rice,2020,1.44816669980927,0.690528238311035
India,Rice,2021,1.4855351091714,0.673158105672627
India,Rice,2025,1.4855351091714,0.673158105672627
India,Rice,2030,1.4855351091714,0.673158105672627
India,Rice,2035,1.4855351091714,0.673158105672627
India,Rice,2040,1.4855351091714,0.673158105672627
India,Rice,2045,1.4855351091714,0.673158105672627
India,Rice,2050,1.4855351091714,0.673158105672627
India,Rice,2055,1.4855351091714,0.673158105672627
India,Rice,2060,1.4855351091714,0.673158105672627
India,Rice,2065,1.4855351091714,0.673158105672627
India,Rice,2070,1.4855351091714,0.673158105672627
India,Rice,2075,1.4855351091714,0.673158105672627
India,Rice,2080,1.4855351091714,0.673158105672627
India,Rice,2085,1.4855351091714,0.673158105672627
India,Rice,2090,1.4855351091714,0.673158105672627
India,Rice,2095,1.4855351091714,0.673158105672627
India,Rice,2100,1.4855351091714,0.673158105672627
India,Wheat,1975,1.20638743623316,0.82892109944581
India,Wheat,1990,1.30904820352135,0.763913809522057
India,Wheat,2005,1.36724409617515,0.731398294421231
India,Wheat,2010,1.46648228311672,0.681903908088609
India,Wheat,2015,1.5408315775636,0.649000198698695
India,Wheat,2019,1.5678761100802,0.637805495964123
India,Wheat,2020,1.59322167088939,0.62765904975531
India,Wheat,2021,1.62947124532141,0.613696008979128
India,Wheat,2025,1.62947124532141,0.613696008979128
India,Wheat,2030,1.62947124532141,0.613696008979128
India,Wheat,2035,1.62947124532141,0.613696008979128
India,Wheat,2040,1.62947124532141,0.613696008979128
India,Wheat,2045,1.62947124532141,0.613696008979128
India,Wheat,2050,1.62947124532141,0.613696008979128
India,Wheat,2055,1.62947124532141,0.613696008979128
India,Wheat,2060,1.62947124532141,0.613696008979128
India,Wheat,2065,1.62947124532141,0.613696008979128
India,Wheat,2070,1.62947124532141,0.613696008979128
India,Wheat,2075,1.62947124532141,0.613696008979128
India,Wheat,2080,1.62947124532141,0.613696008979128
India,Wheat,2085,1.62947124532141,0.613696008979128
India,Wheat,2090,1.62947124532141,0.613696008979128
India,Wheat,2095,1.62947124532141,0.613696008979128
India,Wheat,2100,1.62947124532141,0.613696008979128
Indonesia,Corn,1975,2.04178810175718,0.489766787816715
Indonesia,Corn,1990,2.23583439936092,0.447260316008124
Indonesia,Corn,2005,2.26227012268375,0.442033862346063
Indonesia,Corn,2010,2.26227010379149,0.442033866037495
Indonesia,Corn,2015,2.23145613158462,0.448137870982868
Indonesia,Corn,2019,2.21362634613624,0.451747424196248
Indonesia,Corn,2020,2.18613004789029,0.45742932858228
Indonesia,Corn,2021,2.18900169664611,0.456829248479869
Indonesia,Corn,2025,2.18900169664611,0.456829248479869
Indonesia,Corn,2030,2.18900169664611,0.456829248479869
Indonesia,Corn,2035,2.18900169664611,0.456829248479869
Indonesia,Corn,2040,2.18900169664611,0.456829248479869
Indonesia,Corn,2045,2.18900169664611,0.456829248479869
Indonesia,Corn,2050,2.18900169664611,0.456829248479869
Indonesia,Corn,2055,2.18900169664611,0.456829248479869
Indonesia,Corn,2060,2.18900169664611,0.456829248479869
Indonesia,Corn,2065,2.18900169664611,0.456829248479869
Indonesia,Corn,2070,2.18900169664611,0.456829248479869
Indonesia,Corn,2075,2.18900169664611,0.456829248479869
Indonesia,Corn,2080,2.18900169664611,0.456829248479869
Indonesia,Corn,2085,2.18900169664611,0.456829248479869
Indonesia,Corn,2090,2.18900169664611,0.456829248479869
Indonesia,Corn,2095,2.18900169664611,0.456829248479869
Indonesia,Corn,2100,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,1975,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,1990,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2005,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2010,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2015,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2019,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2020,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2021,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2025,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2030,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2035,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2040,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2045,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2050,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2055,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2060,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2065,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2070,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2075,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2080,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2085,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2090,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2095,2.18900169664611,0.456829248479869
Indonesia,OtherGrain,2100,2.18900169664611,0.456829248479869
Indonesia,Rice,1975,1.76996639564877,0.564982477892444
Indonesia,Rice,1990,2.03910954697244,0.49041014078167
Indonesia,Rice,2005,2.2704595202463,0.440439475393738
Indonesia,Rice,2010,2.27045952912227,0.440439473671916
Indonesia,Rice,2015,2.24914256586494,0.44461387871846
Indonesia,Rice,2019,2.23672424555157,0.447082380400184
Indonesia,Rice,2020,2.21745165998292,0.450968117161889
Indonesia,Rice,2021,2.21947138964159,0.450557734002367
Indonesia,Rice,2025,2.21947138964159,0.450557734002367
Indonesia,Rice,2030,2.21947138964159,0.450557734002367
Indonesia,Rice,2035,2.21947138964159,0.450557734002367
Indonesia,Rice,2040,2.21947138964159,0.450557734002367
Indonesia,Rice,2045,2.21947138964159,0.450557734002367
Indonesia,Rice,2050,2.21947138964159,0.450557734002367
Indonesia,Rice,2055,2.21947138964159,0.450557734002367
Indonesia,Rice,2060,2.21947138964159,0.450557734002367
Indonesia,Rice,2065,2.21947138964159,0.450557734002367
Indonesia,Rice,2070,2.21947138964159,0.450557734002367
Indonesia,Rice,2075,2.21947138964159,0.450557734002367
Indonesia,Rice,2080,2.21947138964159,0.450557734002367
Indonesia,Rice,2085,2.21947138964159,0.450557734002367
Indonesia,Rice,2090,2.21947138964159,0.450557734002367
Indonesia,Rice,2095,2.21947138964159,0.450557734002367
Indonesia,Rice,2100,2.21947138964159,0.450557734002367
Indonesia,Wheat,1975,2.21947138964159,0.450557734002367
Indonesia,Wheat,1990,2.21947138964159,0.450557734002367
Indonesia,Wheat,2005,2.21947138964159,0.450557734002367
Indonesia,Wheat,2010,2.21947138964159,0.450557734002367
Indonesia,Wheat,2015,2.21947138964159,0.450557734002367
Indonesia,Wheat,2019,2.21947138964159,0.450557734002367
Indonesia,Wheat,2020,2.21947138964159,0.450557734002367
Indonesia,Wheat,2021,2.21947138964159,0.450557734002367
Indonesia,Wheat,2025,2.21947138964159,0.450557734002367
Indonesia,Wheat,2030,2.21947138964159,0.450557734002367
Indonesia,Wheat,2035,2.21947138964159,0.450557734002367
Indonesia,Wheat,2040,2.21947138964159,0.450557734002367
Indonesia,Wheat,2045,2.21947138964159,0.450557734002367
Indonesia,Wheat,2050,2.21947138964159,0.450557734002367
Indonesia,Wheat,2055,2.21947138964159,0.450557734002367
Indonesia,Wheat,2060,2.21947138964159,0.450557734002367
Indonesia,Wheat,2065,2.21947138964159,0.450557734002367
Indonesia,Wheat,2070,2.21947138964159,0.450557734002367
Indonesia,Wheat,2075,2.21947138964159,0.450557734002367
Indonesia,Wheat,2080,2.21947138964159,0.450557734002367
Indonesia,Wheat,2085,2.21947138964159,0.450557734002367
Indonesia,Wheat,2090,2.21947138964159,0.450557734002367
Indonesia,Wheat,2095,2.21947138964159,0.450557734002367
Indonesia,Wheat,2100,2.21947138964159,0.450557734002367
Japan,Corn,1975,1,1
Japan,Corn,1990,1,1
Japan,Corn,2005,1,1
Japan,Corn,2010,1,1
Japan,Corn,2015,1,1
Japan,Corn,2019,1,1
Japan,Corn,2020,1,1
Japan,Corn,2021,1,1
Japan,Corn,2025,1,1
Japan,Corn,2030,1,1
Japan,Corn,2035,1,1
Japan,Corn,2040,1,1
Japan,Corn,2045,1,1
Japan,Corn,2050,1,1
Japan,Corn,2055,1,1
Japan,Corn,2060,1,1
Japan,Corn,2065,1,1
Japan,Corn,2070,1,1
Japan,Corn,2075,1,1
Japan,Corn,2080,1,1
Japan,Corn,2085,1,1
Japan,Corn,2090,1,1
Japan,Corn,2095,1,1
Japan,Corn,2100,1,1
Japan,OtherGrain,1975,1,1
Japan,OtherGrain,1990,1,1
Japan,OtherGrain,2005,1,1
Japan,OtherGrain,2010,1,1
Japan,OtherGrain,2015,1,1
Japan,OtherGrain,2019,1,1
Japan,OtherGrain,2020,1,1
Japan,OtherGrain,2021,1,1
Japan,OtherGrain,2025,1,1
Japan,OtherGrain,2030,1,1
Japan,OtherGrain,2035,1,1
Japan,OtherGrain,2040,1,1
Japan,OtherGrain,2045,1,1
Japan,OtherGrain,2050,1,1
Japan,OtherGrain,2055,1,1
Japan,OtherGrain,2060,1,1
Japan,OtherGrain,2065,1,1
Japan,OtherGrain,2070,1,1
Japan,OtherGrain,2075,1,1
Japan,OtherGrain,2080,1,1
Japan,OtherGrain,2085,1,1
Japan,OtherGrain,2090,1,1
Japan,OtherGrain,2095,1,1
Japan,OtherGrain,2100,1,1
Japan,Rice,1975,1,1
Japan,Rice,1990,1,1
Japan,Rice,2005,1,1
Japan,Rice,2010,1,1
Japan,Rice,2015,1,1
Japan,Rice,2019,1,1
Japan,Rice,2020,1,1
Japan,Rice,2021,1,1
Japan,Rice,2025,1,1
Japan,Rice,2030,1,1
Japan,Rice,2035,1,1
Japan,Rice,2040,1,1
Japan,Rice,2045,1,1
Japan,Rice,2050,1,1
Japan,Rice,2055,1,1
Japan,Rice,2060,1,1
Japan,Rice,2065,1,1
Japan,Rice,2070,1,1
Japan,Rice,2075,1,1
Japan,Rice,2080,1,1
Japan,Rice,2085,1,1
Japan,Rice,2090,1,1
Japan,Rice,2095,1,1
Japan,Rice,2100,1,1
Japan,Wheat,1975,1,1
Japan,Wheat,1990,1,1
Japan,Wheat,2005,1,1
Japan,Wheat,2010,1,1
Japan,Wheat,2015,1,1
Japan,Wheat,2019,1,1
Japan,Wheat,2020,1,1
Japan,Wheat,2021,1,1
Japan,Wheat,2025,1,1
Japan,Wheat,2030,1,1
Japan,Wheat,2035,1,1
Japan,Wheat,2040,1,1
Japan,Wheat,2045,1,1
Japan,Wheat,2050,1,1
Japan,Wheat,2055,1,1
Japan,Wheat,2060,1,1
Japan,Wheat,2065,1,1
Japan,Wheat,2070,1,1
Japan,Wheat,2075,1,1
Japan,Wheat,2080,1,1
Japan,Wheat,2085,1,1
Japan,Wheat,2090,1,1
Japan,Wheat,2095,1,1
Japan,Wheat,2100,1,1
Mexico,Corn,1975,1,1
Mexico,Corn,1990,1,1
Mexico,Corn,2005,1,1
Mexico,Corn,2010,1,1
Mexico,Corn,2015,1.07820714141299,0.92746556908304
Mexico,Corn,2019,1.06715582670035,0.937070271257386
Mexico,Corn,2020,1.06865682984828,0.935754090620437
Mexico,Corn,2021,1.0744536521998,0.930705571108289
Mexico,Corn,2025,1.0744536521998,0.930705571108289
Mexico,Corn,2030,1.0744536521998,0.930705571108289
Mexico,Corn,2035,1.0744536521998,0.930705571108289
Mexico,Corn,2040,1.0744536521998,0.930705571108289
Mexico,Corn,2045,1.0744536521998,0.930705571108289
Mexico,Corn,2050,1.0744536521998,0.930705571108289
Mexico,Corn,2055,1.0744536521998,0.930705571108289
Mexico,Corn,2060,1.0744536521998,0.930705571108289
Mexico,Corn,2065,1.0744536521998,0.930705571108289
Mexico,Corn,2070,1.0744536521998,0.930705571108289
Mexico,Corn,2075,1.0744536521998,0.930705571108289
Mexico,Corn,2080,1.0744536521998,0.930705571108289
Mexico,Corn,2085,1.0744536521998,0.930705571108289
Mexico,Corn,2090,1.0744536521998,0.930705571108289
Mexico,Corn,2095,1.0744536521998,0.930705571108289
Mexico,Corn,2100,1.0744536521998,0.930705571108289
Mexico,OtherGrain,1975,1,1
Mexico,OtherGrain,1990,1,1
Mexico,OtherGrain,2005,1,1
Mexico,OtherGrain,2010,1,1
Mexico,OtherGrain,2015,1.04265905015566,0.959086289857364
