# wood fuel - industrial roundwood ratio
# Source: extra_scripts/Derive_WoodFuel_Based_on_Forest_Residue.R
GCAM_region_ID,year,Industrial roundwood,Wood fuel,Ratio_WoodFuel_IndRoundwood,region
18,1976,23272000,182490773.333333,7.84164546808754,Indonesia
18,1977,27131333.3333333,178263509.333333,6.57039251050446,Indonesia
18,1978,27858333.3333333,174018026.666667,6.24653401136704,Indonesia
18,1979,29692169.3333333,169910325.333333,5.72239513475315,Indonesia
18,1980,28565002.6666667,165650880,5.79908505288896,Indonesia
18,1981,27656836,162325797.333333,5.86928299872528,Indonesia
18,1982,26926500,158676693.333333,5.89295650505388,Indonesia
18,1983,28239500,155156293.333333,5.49430030040664,Indonesia
18,1984,28788500,151028922.666667,5.24615463350528,Indonesia
18,1985,29591833.3333333,147340378.666667,4.97908923069991,Indonesia
18,1986,31074500,143863077.333333,4.62961841166659,Indonesia
18,1987,34866500,139827637.333333,4.01037205722781,Indonesia
18,1988,38412166.6666667,135515965.333333,3.52794380252785,Indonesia
18,1989,39562833.3333333,130868629.333333,3.30786797372955,Indonesia
18,1990,40711166.6666667,125877840,3.09197329152116,Indonesia
18,1991,41154500,120828333.333333,2.93596893008865,Indonesia
18,1992,43060166.6666667,115713533.333333,2.68725233297595,Indonesia
18,1993,43268833.3333333,110662826.666667,2.55756437466537,Indonesia
18,1994,43300500,105559144,2.43782736919897,Indonesia
18,1995,44353500,100624341.333333,2.26868998688566,Indonesia
18,1996,46144833.3333333,96601848,2.09344884403815,Indonesia
18,1997,49450166.6666667,93780896,1.89647279921537,Indonesia
18,1998,51485833.3333333,91954981.3333333,1.78602491947623,Indonesia
18,1999,51771833.3333333,90430029.3333333,1.74670324597352,Indonesia
18,2000,48881866.6666667,88370048,1.8078288335961,Indonesia
18,2001,48548533.3333333,85749650.6666667,1.76626655388148,Indonesia
18,2002,49548533.3333333,82591853.3333333,1.6668879536293,Indonesia
18,2003,52015166.6666667,79542421.3333333,1.52921592740579,Indonesia
18,2004,51256166.6666667,76597122.6666667,1.49439818948614,Indonesia
18,2005,49790166.6666667,73667606,1.47956134578113,Indonesia
18,2006,48324166.6666667,70754809.3333333,1.46417029436617,Indonesia
18,2007,49734833.3333333,67859590.6666667,1.36442782891937,Indonesia
18,2008,49853166.6666667,65067002.3333333,1.30517290442934,Indonesia
18,2009,52071500,62372954.3333333,1.19783287082825,Indonesia
18,2010,54205500,59790905,1.1030412965474,Indonesia
18,2011,59138833.3333333,57316097.6666667,0.96917870096637,Indonesia
18,2012,65784000,54943957.3333333,0.835217641574446,Indonesia
18,2013,70229166.6666667,52652739,0.749727520617028,Indonesia
18,2014,74041000,50439319.6666667,0.681234986921661,Indonesia
18,2015,74041000,48300080.6666667,0.652342359863679,Indonesia
18,2016,74041000,46232155.3333333,0.624412897358671,Indonesia
18,2017,76287666.6666667,44232798,0.57981584616124,Indonesia
18,2018,79389333.3333333,42300009.6666667,0.53281729283531,Indonesia
18,2019,83599483,40431278.6666667,0.483630726121436,Indonesia
18,2020,86197724,38630975.3333333,0.448166999552486,Indonesia
18,2021,87940965,36896424,0.419559007568316,Indonesia
18,2022,88575723,36042422,0.40691084169869,Indonesia
19,1973,40229008,878999.5,0.0218498924954849,Japan
19,1974,38204005.3333333,830999.333333333,0.0217516285552468,Japan
19,1975,36099669.3333333,719666.333333333,0.019935538098373,Japan
19,1976,34406000,615332.666666667,0.0178844581371466,Japan
19,1977,33736333.3333333,498999.666666667,0.0147911648173581,Japan
19,1978,33069336,424666.333333333,0.0128416951986376,Japan
19,1979,33155336,373666.666666667,0.0112701818695689,Japan
19,1980,32894002.6666667,373999.666666667,0.0113698436294486,Japan
19,1981,32548336,372666.333333333,0.0114496278191713,Japan
19,1982,31535002.6666667,378186.666666667,0.0119925997997907,Japan
19,1983,31919336,358520.333333333,0.0112320736663611,Japan
19,1984,32156333.3333333,343520.333333333,0.0106828203878966,Japan
19,1985,32336666.6666667,340000,0.0105143799608288,Japan
19,1986,31743333.3333333,351666.666666667,0.0110784416675417,Japan
19,1987,30932333.3333333,361666.666666667,0.0116921883250536,Japan
19,1988,30586666.6666667,274000,0.00895815170008718,Japan
19,1989,30108666.6666667,187333.333333333,0.00622190731350885,Japan
19,1990,29251000,125000,0.00427335817578886,Japan
19,1991,28117333.3333333,144333.333333333,0.00513325113808801,Japan
19,1992,26874000,156000,0.00580486715784773,Japan
19,1993,25713333.3333333,154147.333333333,0.00599484054964999,Japan
19,1994,24307666.6666667,153153.666666667,0.00630063217366263,Japan
19,1995,23274000,356820.333333333,0.0153312852682536,Japan
19,1996,22303666.6666667,561673,0.025182989344054,Japan
19,1997,21110000,596666.666666667,0.0282646455076583,Japan
19,1998,19866000,449666.666666667,0.0226349877512668,Japan
19,1999,18680000,235207,0.0125913811563169,Japan
19,2000,17499333.3333333,190053,0.0108605851651491,Japan
19,2001,16284333.3333333,128602.333333333,0.00789730415737007,Japan
19,2002,15345666.6666667,123710,0.00806155918065904,Japan
19,2003,15292666.6666667,119003.666666667,0.00778174724268713,Japan
19,2004,15650666.6666667,114476.666666667,0.00731449139546771,Japan
19,2005,16130000,109890.333333333,0.00681279189915272,Japan
19,2006,16808333.3333333,105250.666666667,0.00626181457610312,Japan
19,2007,17322666.6666667,100595,0.00580713131157635,Japan
19,2008,17326000,96133.6666666667,0.00554852052791566,Japan
19,2009,17173666.6666667,91876.6666666667,0.00534985733972555,Japan
19,2010,17367333.3333333,87789.3333333333,0.00505485394034778,Japan
19,2011,17987333.3333333,83895.6666666667,0.00466415255179571,Japan
19,2012,19275333.3333333,80174.6666666667,0.00415944384878774,Japan
19,2013,20264666.6666667,666562,0.0328928183702339,Japan
19,2014,21142333.3333333,1575188.66666667,0.0745040124867958,Japan
19,2015,21353000,3035666.66666667,0.142165815888478,Japan
19,2016,21815333.3333333,4433666.66666667,0.203236255844513,Japan
19,2017,22503333.3333333,5581000,0.248007702562583,Japan
19,2018,23079333.3333333,6405666.66666667,0.277549900343742,Japan
19,2019,22741666.6666667,7369000,0.32403078050568,Japan
19,2020,22919333.3333333,8402333.33333333,0.366604613281364,Japan
19,2021,23095000,9513000,0.41190733925092,Japan
19,2022,23826500,9806000,0.411558558747613,Japan
20,1973,5884000,27627178,4.69530557443916,Mexico
20,1974,6127000,27819600.3333333,4.54049295468146,Mexico
20,1975,6573000,28228240,4.29457477559714,Mexico
20,1976,6829000,28665465,4.1976079953141,Mexico
20,1977,6318666.66666667,29039276.3333333,4.59579178096645,Mexico
20,1978,6035666.66666667,29295483.6666667,4.85372789528911,Mexico
20,1979,5819066.66666667,29425230.6666667,5.056692482185,Mexico
20,1980,6209266.66666667,29547330,4.75858609175533,Mexico
20,1981,6374833.33333333,29853434.3333333,4.68301409187168,Mexico
20,1982,6451666.66666667,30404095,4.71259545337122,Mexico
20,1983,6759800,31020578.6666667,4.58897876663018,Mexico
20,1984,7075233.33333333,31552510.3333333,4.45957169845989,Mexico
20,1985,7226333.33333333,32083931.6666667,4.43986323169888,Mexico
20,1986,7299333.33333333,32648360.6666667,4.47278664718239,Mexico
20,1987,7228666.66666667,33245927.3333333,4.59917836392142,Mexico
20,1988,7656000,33683732.3333333,4.39965155869035,Mexico
20,1989,7717333.33333333,34062529,4.41376930718728,Mexico
20,1990,7696666.66666667,34353497.3333333,4.46342537895193,Mexico
20,1991,7274666.66666667,34628647.6666667,4.76016967558651,Mexico
20,1992,6731000,34959811.3333333,5.19385103748824,Mexico
20,1993,6347666.66666667,35286532.6666667,5.55897694690962,Mexico
20,1994,6019333.33333333,35810038.3333333,5.94917017388415,Mexico
20,1995,6217666.66666667,36285599,5.83588682785611,Mexico
20,1996,6639000,36745620.6666667,5.53481257217452,Mexico
20,1997,7262666.66666667,36951827.6666667,5.08791458601065,Mexico
20,1998,7783000,37132297.6666667,4.77094920553343,Mexico
20,1999,8047000,37330773.6666667,4.63909204258316,Mexico
20,2000,7876666.66666667,37543238.3333333,4.76638658484977,Mexico
20,2001,7193000,37736595,5.24629431391631,Mexico
20,2002,6584666.66666667,37913234.6666667,5.75780621646249,Mexico
20,2003,6415333.33333333,38090706.3333333,5.93744772939832,Mexico
20,2004,6457666.66666667,38269012.6666667,5.92613627213132,Mexico
20,2005,6408000,38412466,5.99445474406991,Mexico
20,2006,6206000,38522821.3333333,6.20735116553873,Mexico
20,2007,6293333.33333333,38598895.6666667,6.13329909957627,Mexico
20,2008,5958333.33333333,38676115,6.49109622377622,Mexico
20,2009,5536666.66666667,38752507,6.99924870559904,Mexico
20,2010,5015666.66666667,38805278.3333333,7.73681365056157,Mexico
20,2011,5105000,38834416.6666667,7.60713352921972,Mexico
20,2012,5209000,38839862,7.45629909771549,Mexico
20,2013,5366666.66666667,38845314.6666667,7.23825739130435,Mexico
20,2014,5369000,38850774,7.23612851555224,Mexico
20,2015,5612666.66666667,38826480.6666667,6.91765304668013,Mexico
20,2016,6480000,38772494.3333333,5.98340961934156,Mexico
20,2017,7230000,38688875.3333333,5.35115841401568,Mexico
20,2018,7752333.33333333,38605443,4.97984817474309,Mexico
20,2019,7651000,38522197,5.03492314730101,Mexico
20,2020,7651000,38438003.3333333,5.02391887770662,Mexico
20,2021,7651000,38352867,5.01279139981702,Mexico
20,2022,7651000,38309763,5.00715762645406,Mexico
21,1973,4546500,641593.5,0.141118112834048,Middle East
21,1974,4555000,636279.333333333,0.139688108305891,Middle East
21,1975,4547000,616335,0.135547613811304,Middle East
21,1976,4575800,604156,0.13203286856943,Middle East
21,1977,4576100,601461.333333333,0.131435356162089,Middle East
21,1978,4578033.33333333,619726.333333333,0.135369554612243,Middle East
21,1979,4584000,655192,0.142930191972077,Middle East
21,1980,4589933.33333333,688252.333333333,0.14994822001772,Middle East
21,1981,4567133.33333333,700570.666666667,0.15339395974134,Middle East
21,1982,4543200,692626.666666667,0.15245348359453,Middle East
21,1983,4519133.33333333,681938,0.150900172599466,Middle East
21,1984,4521166.66666667,683644.333333333,0.151209717255871,Middle East
21,1985,4518500,700724,0.155078897864336,Middle East
21,1986,4527733.33333333,718059,0.158591274515578,Middle East
21,1987,3368966.66666667,716402.333333333,0.212647498243774,Middle East
21,1988,2227983.33333333,735307.666666667,0.330032839862656,Middle East
21,1989,1076816.66666667,743693,0.690640313269049,Middle East
21,1990,1181776.66666667,792587.666666667,0.670674662161209,Middle East
21,1991,1243143.33333333,811947,0.653140292216237,Middle East
21,1992,1342460,850091.666666667,0.633234261480168,Middle East
21,1993,1364650,871912,0.638927197449896,Middle East
21,1994,1386650,884522.666666667,0.637884589959014,Middle East
21,1995,1366650,884319,0.647070574031391,Middle East
21,1996,1364983.33333333,891757,0.653309808422569,Middle East
21,1997,1337650,912828.666666667,0.682412190533149,Middle East
21,1998,1282316.66666667,906700,0.707079634515655,Middle East
21,1999,1221979.33333333,845481.333333333,0.691894952942466,Middle East
21,2000,1197298.33333333,782892.666666667,0.653882699800523,Middle East
21,2001,1054617.33333333,770950.666666667,0.731024080772426,Middle East
21,2002,958040.333333333,802853.666666667,0.838016562281129,Middle East
21,2003,854140.333333333,833316,0.975619541051217,Middle East
21,2004,887573.666666667,846838.333333333,0.954104842377403,Middle East
21,2005,859573.666666667,861411.333333333,1.00213788153119,Middle East
21,2006,878573.666666667,881272.333333333,1.00307164529174,Middle East
21,2007,917573.666666667,903013,0.984131337683696,Middle East
21,2008,942523.666666667,925117.666666667,0.981532559217788,Middle East
21,2009,911807,945087.333333333,1.03649931765531,Middle East
21,2010,862438,962435.666666667,1.1159476584597,Middle East
21,2011,841452.333333333,984358,1.16983215923897,Middle East
21,2012,852466.666666667,1008573.66666667,1.18312387581137,Middle East
21,2013,875800,1036178.66666667,1.18312247849585,Middle East
21,2014,787466.666666667,1056392.66666667,1.34150778868947,Middle East
21,2015,679183.333333333,1074859.66666667,1.58257662388653,Middle East
21,2016,571723.333333333,1092868,1.91153296757756,Middle East
21,2017,552640,1116370.33333333,2.0200679164254,Middle East
21,2018,553506.666666667,1141932.33333333,2.06308686435574,Middle East
21,2019,553550,1168244.33333333,2.11045855538494,Middle East
21,2020,553550,1195271,2.15928281094752,Middle East
21,2021,553550,1223031.66666667,2.20943305332249,Middle East
21,2022,553550,1237015.5,2.23469514948966,Middle East
22,1973,474000,15594466,32.8997172995781,Pakistan
22,1974,461666.666666667,15724561.3333333,34.0604216606498,Pakistan
22,1975,478000,15972111.3333333,33.4144588563459,Pakistan
22,1976,465666.666666667,16213154.3333333,34.8170816034359,Pakistan
22,1977,515666.666666667,16420680,31.8435940530058,Pakistan
22,1978,526000,16662086,31.676969581749,Pakistan
22,1979,592000,16875868.6666667,28.5065349099099,Pakistan
22,1980,637333.333333333,17134142.3333333,26.8841145397489,Pakistan
22,1981,727666.666666667,17411255.6666667,23.9275158039395,Pakistan
22,1982,842000,17764138.6666667,21.0975518606493,Pakistan
22,1983,979000,18176516.3333333,18.5664109635683,Pakistan
22,1984,1146333.33333333,18593456,16.2199383541727,Pakistan
22,1985,1244666.66666667,19024590.6666667,15.2848880557043,Pakistan
22,1986,1255333.33333333,19436847.6666667,15.4834155602762,Pakistan
22,1987,1191666.66666667,19836102.3333333,16.6456802797203,Pakistan
22,1988,1299666.66666667,20231231,15.5664767889202,Pakistan
22,1989,1783666.66666667,20626883.6666667,11.5643152681742,Pakistan
22,1990,2209000,21015345.3333333,9.51351078919571,Pakistan
22,1991,2559666.66666667,21329343.6666667,8.33285987758823,Pakistan
22,1992,2421000,21643757.3333333,8.94000715957593,Pakistan
22,1993,2255333.33333333,21971293.3333333,9.7419272834762,Pakistan
22,1994,1887000,22340519.6666667,11.8391731142908,Pakistan
22,1995,1840333.33333333,23985102,13.0330204673066,Pakistan
22,1996,1955666.66666667,26064235.3333333,13.3275449122209,Pakistan
22,1997,2220333.33333333,28341666.6666667,12.7645999099234,Pakistan
22,1998,2328000,29591666.6666667,12.711197021764,Pakistan
22,1999,2464666.66666667,30355000,12.3160670814174,Pakistan
22,2000,2945666.66666667,31021666.6666667,10.5312888989476,Pakistan
22,2001,3408000,31303333.3333333,9.18525039123631,Pakistan
22,2002,3772000,31515000,8.35498409331919,Pakistan
22,2003,3778000,29676666.6666667,7.85512616904888,Pakistan
22,2004,3824000,28005000,7.32348326359833,Pakistan
22,2005,3883333.33333333,26333333.3333333,6.78111587982833,Pakistan
22,2006,3966666.66666667,27506666.6666667,6.93445378151261,Pakistan
22,2007,4016666.66666667,28560000,7.1103734439834,Pakistan
22,2008,4053333.33333333,29613333.3333333,7.30592105263158,Pakistan
22,2009,4060000,29660000,7.30541871921182,Pakistan
22,2010,4060000,29660000,7.30541871921182,Pakistan
22,2011,4060000,29660000,7.30541871921182,Pakistan
22,2012,4060000,29660000,7.30541871921182,Pakistan
22,2013,4060000,29617783,7.29502044334975,Pakistan
22,2014,4060000,29575566,7.28462216748768,Pakistan
22,2015,4060000,29533349,7.27422389162562,Pakistan
22,2016,4060000,29533349,7.27422389162562,Pakistan
22,2017,4060000,29533349,7.27422389162562,Pakistan
22,2018,4060000,29533349,7.27422389162562,Pakistan
22,2019,4060000,29533349,7.27422389162562,Pakistan
22,2020,4060000,29148093.6666667,7.17933341543514,Pakistan
22,2021,4060000,28787121,7.09042389162562,Pakistan
22,2022,4060000,28414007,6.99852389162562,Pakistan
23,1973,259531433.811016,74962119.9265202,0.28883638034037,Russia
23,1974,262064141.882198,74383089.8854954,0.283835435673346,Russia
23,1975,261438079.212917,74056457.5546609,0.283265765177034,Russia
23,1976,259246859.870434,72839009.7760959,0.280963903719024,Russia
23,1977,250908843.411374,71532480.4527578,0.285093500413128,Russia
23,1978,243453006.168119,70255644.9776775,0.288579903298306,Russia
23,1979,238245303.055463,69721155.7090392,0.292644408157789,Russia
23,1980,236452487.229795,70641665.0050273,0.298756277984822,Russia
23,1981,235513393.225874,72185745.1144269,0.306503779363391,Russia
23,1982,234858873.162535,72601458.9900344,0.309128022341274,Russia
23,1983,236424029.835737,73848600.6168571,0.31235657673277,Russia
23,1984,238871365.724744,74887885.305876,0.313507167670195,Russia
23,1985,243936781.867108,75006660.6989067,0.307484013377567,Russia
23,1986,248603794.492657,75362986.8779989,0.303144958152378,Russia
23,1987,255476255.157719,73670437.527311,0.288365106502091,Russia
23,1988,258933828.535793,73789212.9203417,0.28497324330931,Russia
23,1989,260669729.573345,72245132.8109422,0.277151984348894,Russia
23,1990,252118282.658848,72245132.8109422,0.286552534187694,Russia
23,1991,219890296.568724,69463421.8739615,0.31590035102914,Russia
23,1992,178353205.842295,58248377.6036474,0.326590023030774,Russia
23,1993,126603333.333333,44840000,0.354177088544272,Russia
23,1994,99520000,34693333.3333333,0.348606645230439,Russia
23,1995,78511666.6666667,29763000,0.379090156452332,Russia
23,1996,81376333.3333333,34519666.6666667,0.424197862605426,Russia
23,1997,79593000,39163000,0.492040757353034,Russia
23,1998,86791333.3333333,47560000,0.54798098120396,Russia
23,1999,105858333.333333,36305333.3333333,0.342961505156262,Russia
23,2000,130608666.666667,24858333.3333333,0.190326828745412,Russia
23,2001,149717333.333333,12882666.6666667,0.0860465944713594,Russia
23,2002,154597333.333333,13302666.6666667,0.0860471935695312,Russia
23,2003,158802333.333333,13664333.3333333,0.0860461748043165,Russia
23,2004,164020333.333333,14113333.3333333,0.0860462422341945,Russia
23,2005,169115333.333333,14551666.6666667,0.0860458148876703,Russia
23,2006,177616666.666667,15283333.3333333,0.0860467298489256,Russia
23,2007,171508666.666667,14757666.6666667,0.0860461861985595,Russia
23,2008,161778666.666667,13920666.6666667,0.0860476041340432,Russia
23,2009,152387000,13112333.3333333,0.0860462725385586,Russia
23,2010,161176666.666667,14031333.3333333,0.0870556118544868,Russia
23,2011,171558333.333333,14701333.3333333,0.0856929130033516,Russia
23,2012,177819307,14760710,0.083009602551201,Russia
23,2013,182044254.666667,14460874,0.0794360361796569,Russia
23,2014,186394921.333333,14594207.3333333,0.0782972370112716,Russia
23,2015,192333578.333333,15101933,0.0785194823018726,Russia
23,2016,195437528.333333,15131204.6666667,0.077422206449824,Russia
23,2017,205124710.333333,15608355.6666667,0.0760920302644311,Russia
23,2018,206791394,15475272.3333333,0.0748351855171175,Russia
23,2019,208652144,15582030.6666667,0.0746794658705576,Russia
23,2020,205225962,15141073.6666667,0.073777574333732,Russia
23,2021,198188647.666667,15108582,0.076233337165765,Russia
23,2022,195686000,15108582,0.0772082928773648,Russia
24,1973,9900000,6910000,0.697979797979798,South Africa
24,1974,9989000,6920000,0.692762038242066,South Africa
24,1975,10206000,6940000,0.679992161473643,South Africa
24,1976,9827333.33333333,6960000,0.708228749745607,South Africa
24,1977,9747333.33333333,6980000,0.716093290472608,South Africa
24,1978,9872000,7126666.66666667,0.721907077255538,South Africa
24,1979,10739000,7400000,0.689077195269578,South Africa
24,1980,11590666.6666667,7800000,0.672955251351662,South Africa
24,1981,12212333.3333333,8200000,0.671452356906952,South Africa
24,1982,12793000,8600000,0.672242632689752,South Africa
24,1983,12613666.6666667,9e+06,0.713511799371053,South Africa
24,1984,13074000,9400000,0.718984243536791,South Africa
24,1985,13319000,9800000,0.735790975298446,South Africa
24,1986,14767000,10200000,0.690729328909054,South Africa
24,1987,15765333.3333333,10600000,0.672361299052774,South Africa
24,1988,16788000,1.1e+07,0.655229926137717,South Africa
24,1989,16819333.3333333,11400000,0.677791430496651,South Africa
24,1990,16667000,11800000,0.707985840283194,South Africa
24,1991,15982333.3333333,12200000,0.763342857738753,South Africa
24,1992,15573000,12600000,0.809092660373724,South Africa
24,1993,15848333.3333333,1.3e+07,0.820275528446735,South Africa
24,1994,16498633.3333333,13400000,0.812188484298699,South Africa
24,1995,17423933.3333333,13800000,0.792014049640533,South Africa
24,1996,17840233.3333333,14200000,0.795953715104623,South Africa
24,1997,18304266.6666667,13600000,0.742996168470739,South Africa
24,1998,18166066.6666667,12866666.6666667,0.708280273476922,South Africa
24,1999,18363500,1.2e+07,0.653470199036131,South Africa
24,2000,18342666.6666667,1.2e+07,0.654212400959511,South Africa
24,2001,18693066.6666667,1.2e+07,0.64194924321317,South Africa
24,2002,19426466.6666667,1.2e+07,0.617713977837795,South Africa
24,2003,20500937.6666667,1.2e+07,0.585339080344179,South Africa
24,2004,21833457.3333333,1.2e+07,0.549615199131999,South Africa
24,2005,22368351.3333333,1.2e+07,0.536472260345696,South Africa
24,2006,21613314.3333333,1.2e+07,0.555213319666243,South Africa
24,2007,20714391,1.2e+07,0.579307400347903,South Africa
24,2008,19422223.6666667,1.2e+07,0.617848924301853,South Africa
24,2009,18581146,1.2e+07,0.645815925454759,South Africa
24,2010,17260845.3333333,1.2e+07,0.695215081779695,South Africa
24,2011,16933771.6666667,1.2e+07,0.708643073510991,South Africa
24,2012,16476794.6666667,1.2e+07,0.728296992392371,South Africa
24,2013,16085946.6666667,12007876.3333333,0.746482416121401,South Africa
24,2014,15211811.6666667,12017564.3333333,0.790015324714227,South Africa
24,2015,14812178.6666667,12026684,0.811945647608535,South Africa
24,2016,14213165,12027395.6666667,0.846215158035995,South Africa
24,2017,14370752.6666667,12026295.6666667,0.836859136443283,South Africa
24,2018,14996975.6666667,12025607.3333333,0.801868830131017,South Africa
24,2019,16087078.6666667,12100352.6666667,0.752178373550151,South Africa
24,2020,16237210,12291764.6666667,0.757012113944863,South Africa
24,2021,16207111,12500000,0.771266390413443,South Africa
24,2022,16207111,12625000,0.778979054317577,South Africa
25,1973,1120500,2851673,2.54500044622936,South America_Northern
25,1974,1183000,2876642,2.43165004226543,South America_Northern
25,1975,1246000,2926671.66666667,2.34885366506153,South America_Northern
25,1976,1250666.66666667,2979363.33333333,2.38222014925373,South America_Northern
25,1977,1209666.66666667,3039147.66666667,2.51238440341692,South America_Northern
25,1978,1232666.66666667,3109576,2.52264142779881,South America_Northern
25,1979,1282000,3196420.66666667,2.49330785231409,South America_Northern
25,1980,1278000,3276801,2.56400704225352,South America_Northern
25,1981,1191666.66666667,3365170,2.82391888111888,South America_Northern
25,1982,1198000,3456552.33333333,2.88526905954368,South America_Northern
25,1983,1149000,3553166,3.09239860748477,South America_Northern
25,1984,1196000,3632231,3.03698244147157,South America_Northern
25,1985,1167666.66666667,3682976.66666667,3.15413359977162,South America_Northern
25,1986,1315666.66666667,3724193.33333333,2.83065112743856,South America_Northern
25,1987,1470666.66666667,3760244,2.55682955575703,South America_Northern
25,1988,1491566.66666667,3840253.33333333,2.57464411021968,South America_Northern
25,1989,1462233.33333333,3916519.33333333,2.67845031572708,South America_Northern
25,1990,1344000,3977367.66666667,2.95935094246032,South America_Northern
25,1991,1468100,3994057,2.72056195082079,South America_Northern
25,1992,1564766.66666667,4026815,2.57342841318194,South America_Northern
25,1993,1718066.66666667,4095192.33333333,2.3836050211478,South America_Northern
25,1994,1709613.66666667,4174322.33333333,2.44167580940801,South America_Northern
25,1995,1821600.33333333,4251180.66666667,2.33376146725196,South America_Northern
25,1996,1968973,4301324,2.18455204819975,South America_Northern
25,1997,2016473.66666667,4359419,2.16190227130828,South America_Northern
25,1998,2156140.66666667,4423327.66666667,2.05150236023562,South America_Northern
25,1999,1965800.66666667,4510979.66666667,2.29472893318109,South America_Northern
25,2000,1859890.66666667,4586974,2.46626002388671,South America_Northern
25,2001,1694220.66666667,4649499.66666667,2.74432944783659,South America_Northern
25,2002,1692895.66666667,4722130.66666667,2.7893807986198,South America_Northern
25,2003,1929667,4794807,2.48478468046559,South America_Northern
25,2004,2017645.66666667,4867593.66666667,2.41251164517324,South America_Northern
25,2005,2309857.66666667,4913007.33333333,2.12697405742028,South America_Northern
25,2006,2531597.33333333,4956374.66666667,1.95780529605024,South America_Northern
25,2007,2809402.33333333,4997616.33333333,1.77888950757854,South America_Northern
25,2008,3009216,5039961.33333333,1.67484199649787,South America_Northern
25,2009,2941873.66666667,5083497.33333333,1.72797948155716,South America_Northern
25,2010,2829463.66666667,5124331.66666667,1.81106113043096,South America_Northern
25,2011,2561352.66666667,5162396.33333333,2.01549610895701,South America_Northern
25,2012,2448040,5197575.33333333,2.12315784600469,South America_Northern
25,2013,2326064.66666667,5234345.66666667,2.25030100911497,South America_Northern
25,2014,2339071.33333333,5272684.66666667,2.25417865266757,South America_Northern
25,2015,2302950,5305657.66666667,2.3038527396021,South America_Northern
25,2016,2381054.66666667,5333151,2.23982719702362,South America_Northern
25,2017,2528831.66666667,5355048.33333333,2.11759778395689,South America_Northern
25,2018,2706508.33333333,5378141,1.98711414768721,South America_Northern
25,2019,2594241,5401697,2.08218781524153,South America_Northern
25,2020,2439080.66666667,5425722.33333333,2.22449483015595,South America_Northern
25,2021,2253177.33333333,5450217,2.41890281753234,South America_Northern
25,2022,2268937,5462544.5,2.40753467372607,South America_Northern
26,1973,9721000,18037428.5,1.85551162431849,South America_Southern
26,1974,9833000,18319229.3333333,1.86303562832638,South America_Southern
26,1975,10422000,18929593,1.81631097677989,South America_Southern
26,1976,10850000,19501866.3333333,1.79740703533026,South America_Southern
26,1977,11536266.6666667,20066688.6666667,1.73944389866161,South America_Southern
26,1978,12735933.3333333,21111809,1.65765699673889,South America_Southern
26,1979,14057066.6666667,22113421.6666667,1.57311779128884,South America_Southern
26,1980,14938466.6666667,23199457.6666667,1.55300126742147,South America_Southern
26,1981,14394633.3333333,23710739.6666667,1.64719302795718,South America_Southern
26,1982,13995333.3333333,24280531,1.73490194350498,South America_Southern
26,1983,14246833.3333333,24881164.6666667,1.74643473988372,South America_Southern
26,1984,15418000,25242286.6666667,1.63719591819086,South America_Southern
26,1985,16831000,25906603.6666667,1.53921951557642,South America_Southern
26,1986,18166400,26556428.6666667,1.46184321971699,South America_Southern
26,1987,19236833.3333333,27465003.6666667,1.42772997981303,South America_Southern
26,1988,19802333.3333333,27869214.3333333,1.40737022573097,South America_Southern
26,1989,21196666.6666667,27905738.3333333,1.31651541122818,South America_Southern
26,1990,23018333.3333333,28114383.6666667,1.22139093476215,South America_Southern
26,1991,25963133.3333333,28665222.6666667,1.10407408453525,South America_Southern
26,1992,27624000,29462202.3333333,1.06654366975577,South America_Southern
26,1993,30368700,30694574,1.0107305877433,South America_Southern
26,1994,33403433.3333333,31461724.3333333,0.941870975338862,South America_Southern
26,1995,34848866.6666667,32420539.6666667,0.930318336512139,South America_Southern
26,1996,34896933.3333333,33059278,0.947340492192246,South America_Southern
26,1997,34271533.3333333,33837747.6666667,0.987342682848545,South America_Southern
26,1998,33615000,34577306,1.02862727948832,South America_Southern
26,1999,33225133.3333333,34631236.6666667,1.04232047225293,South America_Southern
26,2000,32544000,34516171,1.0606001413471,South America_Southern
26,2001,33612333.3333333,34317535,1.02098044368635,South America_Southern
26,2002,33828000,34546541,1.02124101336171,South America_Southern
26,2003,35943000,35141337.6666667,0.977696287640616,South America_Southern
26,2004,39212000,35674260,0.909779149240029,South America_Southern
26,2005,43521266.6666667,35799409.6666667,0.822572788169462,South America_Southern
26,2006,47526600,36006577.6666667,0.757608953021396,South America_Southern
26,2007,51437533.3333333,36359886.6666667,0.706874616849175,South America_Southern
26,2008,53012266.6666667,37175043,0.701253602939697,South America_Southern
26,2009,53001933.3333333,37142874.6666667,0.700783392807055,South America_Southern
26,2010,52977333.3333333,38013423.6666667,0.717541281806055,South America_Southern
26,2011,54245333.3333333,38659741,0.712683260003933,South America_Southern
26,2012,55969333.3333333,39930316.6666667,0.713432058031779,South America_Southern
26,2013,57789840.3333333,40209498.3333333,0.695788361784768,South America_Southern
26,2014,60713954.6666667,40475673.6666667,0.666661789515891,South America_Southern
26,2015,63005860.6666667,40760356.3333333,0.646929601501304,South America_Southern
26,2016,65216879.3333333,40776715.3333333,0.625247876779221,South America_Southern
26,2017,67753393,40861827.3333333,0.603096398926226,South America_Southern
26,2018,68941717.3333333,40934809,0.593759636158759,South America_Southern
26,2019,68894913,40801056,0.592221605679363,South America_Southern
